"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"EEG event-related potentials in preparation, planning and execution of arm isometric exertions, localized by surface Laplacian","B. Nasseroleslami; H. Lakany; B. A. Conway","Department of Biomedical Engineering, University of Strathclyde, Glasgow, Scotland, UK; Department of Biomedical Engineering, University of Strathclyde, Glasgow, Scotland, UK; Department of Biomedical Engineering, University of Strathclyde, Glasgow, Scotland, UK",2013 6th International IEEE/EMBS Conference on Neural Engineering (NER),"2 Jan 2014","2013","","","761","764","Noninvasive electroencephalographic (EEG) recordings have been successfully used to study motor-related brain activity in humans. We recently used an instruction delay paradigm to investigate the EEG signatures associated with preparation, planning and execution of arm isometric exertions. Subjects (n=8), prepared, planned and exerted force with their right arm in horizontal plane, according to visual cues. Here we show that surface Laplacian, as a simple spatial filter can provide useful knowledge about the involved brain regions in different stages of the task. The results show that there is a negative peak at FCz in response to the preparation cue. The planning cue causes positive peaks at FCz and Pz followed by a sustained negativity at FCz. The GO cue leads to a a negative peak at FCz and a positive peak at Pz which is followed by a sustained positivity at C1. The results suggest that there is considerable involvement of pre-motor and parietal areas in different stages of motor preparation, planning and execution of isometric tasks. The results provide considerably local information on brain activity compared to ear-lobe referenced event-related potentials and favor the applicability of non-invasive EEG recordings and techniques to study motor neurophysiology when appropriately used in complex experimental setups. This can be of interest for different diagnostic and clinical applications and for linking the signatures of brain activity in different neuro-imaging modalities e.g. EEG and fMRI.","1948-3554","978-1-4673-1969-0","10.1109/NER.2013.6696046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6696046","","Electroencephalography;Force;Planning;Electric potential;Brain;Visualization;Laplace equations","","","","31","IEEE","2 Jan 2014","","","IEEE","IEEE Conferences"
"Evaluation on Diversity of Drivers’ Cognitive Stress Response using EEG and ECG Signals during Real-Traffic Experiment with an Electric Vehicle","Y. Noh; S. Kim; Y. Yoon","Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Korea Maritime Trasnportation Safety Authority, Sejong, South Korea; Korea Maritime Trasnportation Safety Authority, Sejong, South Korea",2019 IEEE Intelligent Transportation Systems Conference (ITSC),"28 Nov 2019","2019","","","3987","3992","Inference and prediction of drivers’ state is an important research topic in relation to the rapidly increasing market in Adaptive Driver Assistance System (ADAS) and autonomous driving system in recent years. Driving stress has been a particular focus in which state the intelligent system can be critically helpful such as in situations of maneuver handovers. In this research, a rich set of real-traffic driving experiment data was used, which included electroencephalogram (EEG) and electrocardiogram (ECG), and vehicle operational data of 40 drivers in an electric vehicle (EV). This paper aims to show that the individual differences in driving stress, in which the driving environment has been regarded as the most influential determinant inducing stress. The entropy of EEG was calculated to show information regarding stress quantitatively. In addition, we revisit the popular assumption on the relationship between driving stress and driving environment, and identify the differences in individual cognitive responses of driving stress as well as gender specifications.","","978-1-5386-7024-8","10.1109/ITSC.2019.8916844","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8916844","","Stress;Vehicles;Electroencephalography;Entropy;Physiology;Electrocardiography;Heart rate","","3","","17","IEEE","28 Nov 2019","","","IEEE","IEEE Conferences"
"Analyses of Stroop EEG using Event Related Potentials and Time-Frequency Decomposition","R. Nawaz; H. Nisar; Y. V. Voon","Department of Electronic Engineering, Universiti Tunku Abdul Rahman, Kampar, Malaysia; Department of Electronic Engineering, Universiti Tunku Abdul Rahman, Kampar, Malaysia; Department of Electronic Engineering, Universiti Tunku Abdul Rahman, Kampar, Malaysia",2020 IEEE-EMBS Conference on Biomedical Engineering and Sciences (IECBES),"14 Apr 2021","2021","","","401","405","An event-related potential (ERP) measures the brain response that is the direct result of a specific sensory, cognitive, or motor event. In this paper we apply time-frequency analysis to the ERPs to investigate the sub-cognitive processes of the Stroop test. EEG data from 50 healthy participants are collected while performing the Stroop test. The test comprised of congruent and incongruent trials. Response time, response accuracy, and peak amplitudes and latencies are compared between congruent and incongruent trials. It is found that participants took significantly longer time to respond to incongruent trials than the congruent trials. It is also observed that the peak amplitudes in multiple ERPs are significantly higher in the congruent trials than incongruent trials. The time-frequency results revealed that brain oscillations in both congruent and incongruent trials increased in the higher beta range (18–30 Hz). We conclude that brain responses to stimulus are strongly correlated with higher beta band (18–30 Hz).","","978-1-7281-4245-6","10.1109/IECBES48179.2021.9398768","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9398768","Event related potentials (ERP);Time-frequency analysis;Stroop test;Electroencephalography (EEG)","Time-frequency analysis;Visualization;Time series analysis;Interference;Particle measurements;Electroencephalography;Time factors","","","","13","IEEE","14 Apr 2021","","","IEEE","IEEE Conferences"
"Wavelet Filtering of the P300 Component in Event-Related Potentials","S. A. Markazi; S. Qazi; L. S. Stergioulas; A. Ramchurn; D. Bunce","School of Information Systems, Computing and Mathematics, Brunei University, UK; School of Information Systems, Computing and Mathematics, Brunei University, UK; School of Information Systems, Computing and Mathematics, Brunei University, UK; Department of Psychology, Goldsmiths College, University of London, UK; Centre for Cognition and Neuroimaging, Brunei University, UK",2006 International Conference of the IEEE Engineering in Medicine and Biology Society,"15 Dec 2016","2006","","","1719","1722","This paper presents an application of wavelet filtering to single-trial P300 component analysis. The objective of this study is to introduce a new method for analyzing the P300 component, when performing a given cognitive task, in this case, a two-choice reaction time task. The discrete wavelet transform with Daubechies wavelet is employed to detect the presence of P300 in individual trials. Wavelet filtering is applied to remove noise and unwanted frequency components from discrete wavelet transform (DWT) coefficients based on prior knowledge of event-related potentials (ERPs). The filtering mask is computed from the grand-average of wavelet coefficients over all participants. With this filtering, the P300 component is accurately localized in both time and scale. The findings suggest the procedure to have considerable potential for the analysis of time-series data in the behavioral neurosciences.","1557-170X","1-4244-0032-5","10.1109/IEMBS.2006.260691","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4462104","Age;Electroencephalography;EEG;ERP;P300;Wavelet transform;Wavelet filtering","Filtering;Enterprise resource planning;Discrete wavelet transforms;Electroencephalography;Frequency;Wavelet analysis;Signal analysis;Multiresolution analysis;Cognition;Information analysis","Algorithms;Brain;Diagnosis, Computer-Assisted;Electroencephalography;Event-Related Potentials, P300;Female;Humans;Male;Reproducibility of Results;Sensitivity and Specificity;Signal Processing, Computer-Assisted","11","","11","IEEE","15 Dec 2016","","","IEEE","IEEE Conferences"
"Feature Extraction to Identify Depression and Anxiety Based on EEG","L. Minkowski; K. V. Mai; D. Gurve","Department of Biomedical Engineering, Ryerson University, Toronto, ON, Canada; Department of Biomedical Engineering, Ryerson University, Toronto, ON, Canada; Department of Electrical, Computer and Biomedical Engineering, Ryerson University, Toronto, ON, Canada",2021 43rd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"9 Dec 2021","2021","","","6322","6325","Biomarkers in neurophysiological signals can be analyzed to determine indicators of mood disorders for diagnosis. In this paper, EEG signals were analyzed from a public database of 119 subjects ages 18 to 24 performing a cognitive task. 45 subjects had moderate to severe anxiety and/or depression and the remaining 74 subjects had minimal or none. A subject’s level of depression and/or anxiety was classified by standard psychological tests. EEG signals were preprocessed and separated into frequency bands: beta (12-30 Hz), alpha (8-12 Hz), theta (4-8 Hz) and delta (0.5-4 Hz). Features were extracted including Higuchi Fractal Dimension, correlation dimension, approximate entropy, Lyapunov exponent and detrended fluctuation analysis. Similarities, and asymmetry can be examined between the left and right brain hemispheres as well as the prefrontal cortex channels. ANOVA II analysis showed a significant difference (p<0.05) for topographical region comparisons of several features between the affected and unaffected subjects for specific features. The results demonstrate physiological asymmetry between high scoring subjects indicating a mood disorder, with low scoring, to be used as an indicator of illness. Understanding the complexities of how depression and anxiety are manifested physiologically including its comorbidities, is critical for accurate and objective diagnosis of mood and anxiety order disorders.","2694-0604","978-1-7281-1179-7","10.1109/EMBC46164.2021.9630821","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9630821","EEG;depression;anxiety;biomarkers;features;asymmetry;BCI","Mood;Anxiety disorders;Biomarkers;Depression;Feature extraction;Electroencephalography;Physiology","Adolescent;Adult;Anxiety;Anxiety Disorders;Depression;Electroencephalography;Entropy;Humans;Young Adult","6","","16","IEEE","9 Dec 2021","","","IEEE","IEEE Conferences"
"Detection of stress/anxiety state from EEG features during video watching","G. Giannakakis; D. Grigoriadis; M. Tsiknakis","Computational Medicine Laboratory (CML), Foundation of Research and Technology Heraklion (FORTH), Iraklio, Crete, Greece; Department of Informatics Engineering, Technological Educational Institute of Crete; FORTH, CML-ICS",2015 37th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"5 Nov 2015","2015","","","6034","6037","This paper studies the effect of stress/anxiety states on EEG signals during video sessions. The levels of arousal and valence that are induced to each subject while watching each video are self rated. These levels are mapped in stress and relaxed states and subjects that fufill criteria of adequate anxiety/stress scale were chosen leading to a subset of 18 subjects. Then, temporal, spectral and non linear EEG features are evaluated for being able to represent accurately states under investigation. Feature selection schemes choose the most significant of them in order to provide increased discrimination ability between relaxed and anxiety/stress states.","1558-4615","978-1-4244-9271-8","10.1109/EMBC.2015.7319767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7319767","","Stress;Electroencephalography;Coherence;Feature extraction;Psychology;Indexes;Electrodes","Adult;Anxiety;Arousal;Electroencephalography;Humans;Relaxation;Self Report;Stress, Psychological;Video Recording","49","","21","IEEE","5 Nov 2015","","","IEEE","IEEE Conferences"
"Olfactory event-related potentials recordings analysis based on modified EEG registration system","R. Kotas; Z. Ciota","Department of Microelectronics and Computer Science, Lodz University of Technology, Lodz, Poland; Department of Microelectronics and Computer Science, Lodz University of Technology, Lodz, Poland",2014 Proceedings of the 21st International Conference Mixed Design of Integrated Circuits and Systems (MIXDES),"7 Aug 2014","2014","","","512","516","An external effect of the smelling process can be measured as olfactory evoked potentials (OEP). The amplitude of the potentials is in the range of single microvolts. Unfortunately, the precision of such potential measures is low, because of existing “body” noises. Additionally, other brain activities and even human emotion variations can distort the result. Therefore, further researches of electrical properties must be continued. Today's measurement methods of olfactory evoked potentials need several repetition cycles to obtain average values of the necessary potential. Because it is necessary to take into account olfactory weariness (attenuation), a repetition frequency is low and as a consequence, a patient survey is long (usually 20-30 min. using existing equipment).","","978-83-63578-05-3","10.1109/MIXDES.2014.6872253","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6872253","event-related potentials (ERP);olfactory system diagnosis;brain activity;microprocessor","Olfactory;Electroencephalography;Electrodes;Electric potential;Diseases;Distortion measurement;Noise","","1","","11","","7 Aug 2014","","","IEEE","IEEE Conferences"
"Stress features identification from EEG signals using EEG Asymmetry & Spectral Centroids techniques","N. Sulaiman; Mohd Nasir Taib; Siti Armiza Mohd Aris; Noor Hayatee Abdul Hamid; S. Lias; Zunairah Haji Murat","Faculty of Electrical Engineering, Universiti Teknologi MARA, Shah Alam, Selangor Darul Ehsan, Malaysia; Nondesctructive Biomedical and Pharmaceutical Research Centre, Universiti Teknologi MARA, Selangor Darul Ehsan, Malaysia; College Science and Technology, Universiti Teknologi Malaysia, Kuala Lumpur, Malaysia; Universiti Teknologi MARA, Shah Alam, Selangor, MY; Universiti Teknologi MARA, Shah Alam, Selangor, MY; Universiti Teknologi MARA, Shah Alam, Selangor, MY",2010 IEEE EMBS Conference on Biomedical Engineering and Sciences (IECBES),"5 Apr 2011","2010","","","417","421","This paper presents EEG Asymmetry and Spectral Centroids techniques in extracting unique features for human stress. The study involved 51 subjects (27 males and 24 females) for Close-eye state (do nothing) and 50 subjects (21 males and 29 females) for Open-eye state (perform IQ test). The subjects then were categorized into 2 groups for all EEG frequency bands (Delta, Theta, Alpha and Beta) by using EEG Asymmetry technique. The negative asymmetry was labelled as Stress group and positive asymmetry was labelled as Non-Stress group. The data in each group in term of Energy Spectral Density (ESD) were normalized by using Z-score technique to produce an index to each asymmetry group. Next, the Spectral Centroids techniques were applied to each group and EEG frequency bands to obtain Centroids values. Since there were 2 asymmetry groups per EEG frequency bands, a total of 8 Centroids values were produced for each cognitive states. The plot of Centroids for both cognitive states showed some unique patterns related to stress.","","978-1-4244-7600-8","10.1109/IECBES.2010.5742273","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5742273","Human stress;EEG;Asymmetry;Energy Spectral Density;Spectral Centroids;Stress features","Electroencephalography;Indexes;Stress;Humans;Brain;Signal processing;Speech recognition","","17","","25","IEEE","5 Apr 2011","","","IEEE","IEEE Conferences"
"Relationship Between Multiple Temporal Features of Resting EEG and the Anxiety State of Normal Subjects","J. Li; H. Ran; J. Zhao","Key Laboratory of Cognition and Personality (Ministry of Education) and Faculty of Psychology, Southwest University, Chongqing, China; Key Laboratory of Cognition and Personality (Ministry of Education) and Faculty of Psychology, Southwest University, Chongqing, China; Key Laboratory of Cognition and Personality (Ministry of Education) and Faculty of Psychology, Southwest University, Chongqing, China","2019 12th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics (CISP-BMEI)","23 Jan 2020","2019","","","1","6","In this paper, resting electroencephalogram (EEG) data of 73 healthy subjects are recorded for both eye-open and eye-close states. Multiple temporal features are extracted from the two resting states, and the relationship between the state-trait anxiety inventory (STAI) and the temporal features is studied. It is found that the temporal features are different in five brain regions between the eye-open and eye-close states. The mean value, the trimmean values, the iqr values, the mad values and the standard deviation of EEG data during eye-close state are higher than these temporal features during eye-open state. Meanwhile, there are differences for the median values and the skewness values between the eye-open and eye-close conditions for five brain regions. Besides, it is found that the STAI is negatively correlated with iqr values, mad values and std values in the right part of the brain under the eye-open condition, but positively correlated with the skewness values under the eye-close condition. These results demonstrate the possibility of using the temporal features to identify the normal subject's anxiety level, which also provide evidence for the differences of resting EEG for eye-open and eye-close conditions and their relationship with STAI in time domain.","","978-1-7281-4852-6","10.1109/CISP-BMEI48845.2019.8965982","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8965982","Resting EEG;Temporal features;Correlation analysis;Anxiety","","","1","","49","IEEE","23 Jan 2020","","","IEEE","IEEE Conferences"
"Brainwave Patterns and Anxiety Symptoms Among Young Adult Females: An Exploratory Study","M. -Y. Wong; S. K. Cheong; P. F. Lee","Lee Kong Chian Faculty of Engineering and Science, Universiti Tunku Abdul Rahman, Selangor, Malaysia; M. Kandiah Faculty of Medicine and Health Sciences, Universiti Tunku Abdul Rahman, Selangor, Malaysia; Lee Kong Chian Faculty of Engineering and Science, Universiti Tunku Abdul Rahman, Selangor, Malaysia","2024 IEEE 14th International Conference on Control System, Computing and Engineering (ICCSCE)","2 Oct 2024","2024","","","192","196","There exists an urgent need for practical biomarkers to aid in the diagnosis and treatment of mood disorders. Understanding the neural underpinnings of early depressive and anxiety symptoms carries significant diagnostic and therapeutic potential. Recent studies have highlighted the influence of gender on the neural correlates of mood disorders, yet the specific mechanisms for it remain unclear. Based on previous research that has highlighted the unresolved nature of how gender differences manifest in EEG neural patterns of emotions, this study aimed to investigate the EEG characteristics of the relationship between alpha frequency brainwaves and mood disorders, focusing specifically on females. Resting-state EEG recordings (eyes closed) were obtained from 10 female young adult subjects (mean age = $21.80 \pm 0.79)$. Additionally, all participants completed self-report measures assessing symptoms of depression, anxiety, and stress. EEG power spectral measures in the alpha frequency band (8 to 12 Hz) were analyzed for 32 electrode locations across the scalp. Bivariate analysis revealed a significant negative correlation between occipital alpha activity and anxiety scores. However, contrary to expectations, no significant correlation was found between alpha activity and depression scores. These results suggest that lower occipital alpha activity is linked with higher anxiety scores in young adult females. This study provides preliminary evidence for the potential use of resting-state EEG occipital alpha power as an indicator of anxiety symptoms. Future research with larger samples and longitudinal designs is needed to validate these findings and clarify the neural mechanisms involved.","","979-8-3503-6450-7","10.1109/ICCSCE61582.2024.10696855","Universiti Tunku Abdul Rahman; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10696855","Anxiety;EEG;Brainwaves;Female;Young adult","Correlation;Mood;Atmospheric measurements;Anxiety disorders;Scalp;Particle measurements;Depression;Electroencephalography;Frequency measurement;Stress measurement","","","","22","IEEE","2 Oct 2024","","","IEEE","IEEE Conferences"
"Evaluation of stress accumulation using the EEG and NIRS","T. Asano; Y. Mitsukura","Keio Gijuku Daigaku, Minato-ku, Tokyo, JP; Keio University, Graduate School of Integrated Design Engineering, Yokohama, Kanagawa, Japan",2017 IEEE International Symposium on Signal Processing and Information Technology (ISSPIT),"21 Jun 2018","2017","","","348","352","In the recent research, accumulation of stress has been shown to induce lifestyle diseases and mental / nervous diseases. In this research, visual search task was chosen to stress subjects, and the brain activity was measured by using near infrared spectroscopy (NIRS) and an electroencephalograph (EEG) was measured. Advantages of using these in combination are that it is relatively simple and less burdensome to the subject and it can be measured from the two viewpoints of neural activity and hemodynamics for the same brain region. As prior research, there are studies investigating the presence of stress by using brain activity, but there are no researches measuring the change in brain activity under continuous stress. The aim of this research is to extract features of active sites of brain function and electroencephalograms in stress accumulation. This research conducted experiments and analysis focusing on the two poles of Fp1 and Fp2 in international 10-20 method. In NIRS, when every time stress was accumulated, the difference was confirmed between right and left in brain activity. In EEG, there was no common feature between data in frequency and phase. From the above, it is possible to objectively and quantitatively evaluate the degree of stress accumulation by combining near-infrared spectroscopy and electroencephalograph by extracting a feature amount that changes every time stress accumulates in the EEG signal. As future tasks, the number of subjects should be increased. Also, different types of EEG analysis and the number of measurement points should be considered.","","978-1-5386-4662-5","10.1109/ISSPIT.2017.8388667","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8388667","stress;EEG;NIRS","Stress;Electroencephalography;Task analysis;Stress measurement;Brain;Feature extraction;Coherence","","","","11","IEEE","21 Jun 2018","","","IEEE","IEEE Conferences"
"Exploring the Feasibility of Event-Related Potentials in Visual Surveillance Applications","B. -H. Kwon; D. -K. Han; H. -J. Ahn","Dept. of Brain and Cognitive Engineering, Korea University, Seoul, Republic of Korea; Dept. of Brain and Cognitive Engineering, Korea University, Seoul, Republic of Korea; Dept. of Artificial Intelligence, Korea University, Seoul, Republic of Korea",2024 12th International Winter Conference on Brain-Computer Interface (BCI),"2 Apr 2024","2024","","","1","5","This study investigates the feasibility of leveraging Event-Related Potentials (ERP) within the realm of military surveillance, utilizing non-invasive brain-computer interface (BCI) technologies. Focused on enhancing static image target recognition capabilities, especially in the domain of satellite imagery, our research involved the creation of an extensive EEG database to foster advanced ERP classification through deep learning methodologies. ERPs, known for their association with sensory, cognitive, or motor event processing, are pivotal in the effective deployment of BCI for practical applications. Our approach entailed an in-depth analysis of EEG data, derived from personnel engaged in simulated surveillance tasks, to discern nuanced ERP classifications crucial for military surveillance operations. The cornerstone of our study was the real-time analysis of single-trial ERP data, employing sophisticated deep learning algorithms, with the objective of validating the practical applicability of EEG-based systems in military surveillance contexts. The outcomes of this research have the potential to inaugurate a new frontier in military surveillance, synergizing human cognitive prowess with advanced computational techniques. This integration of human cognitive processes with machine learning algorithms in military surveillance and target recognition is a significant contribution to the burgeoning field of BCI, offering novel solutions for bolstering national security and defense mechanisms.","2572-7672","979-8-3503-0943-0","10.1109/BCI60775.2024.10480524","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10480524","event related potential;surveillance;deep learning;electroencephalogram","Deep learning;Visualization;Machine learning algorithms;Military computing;Target recognition;Surveillance;Electroencephalography","","","","20","IEEE","2 Apr 2024","","","IEEE","IEEE Conferences"
