"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Electroencephalogram-Based Driver Emotional State Detection with Manifold Learning","W. Zhang; Y. Qin; S. Zhang; X. Tao","Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Digital Media Institute, Peking University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China",2023 IEEE 26th International Conference on Intelligent Transportation Systems (ITSC),"13 Feb 2024","2023","","","3329","3334","The detection of the driver emotional state is very important as it is closely related to driving safety. With the development of electroencephalogram (EEG) signal processing and deep learning, researchers are now studying emotional states through EEG signals. However, currently related studies focus less on specific driving tasks, and the model frequently adopted are relatively simple, having limited feature extraction abilities. This paper is dedicated to the study of detecting driver emotional states based on EEG, focusing on a task containing seven categories of driver emotional states, which is relatively complex. We propose a manifold learning model that incorporates feature extraction of symmetric positive definite (SPD) matrix manifold. Experimental results demonstrate that our method outperforms the baselines in detecting various emotional states during driving. This study is useful for detecting human factors in driver emotional state and also helps to prevent traffic accidents caused by negative emotions, thus contributing to the intelligent traffic safety systems.","2153-0017","979-8-3503-9946-2","10.1109/ITSC57777.2023.10422309","National Natural Science Foundation of China(grant numbers:62227801,61925105); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10422309","","Manifolds;Feature extraction;Brain modeling;Electroencephalography;Manifold learning;Safety;Task analysis","","","","26","IEEE","13 Feb 2024","","","IEEE","IEEE Conferences"
"Brain-in-Car: A Brain Activity-based Emotion Recognition Embedded System for Automotive","A. El-Amin; A. Attia; O. Hammad; O. Nasr; O. Ghozlan; R. Raouf; A. M. Hamed; H. Eldawlatly; M. El-Moursy; S. Eldawlatly","Computer and Systems Engineering Department, Ain Shams University, Cairo, Egypt; Computer and Systems Engineering Department, Ain Shams University, Cairo, Egypt; Computer and Systems Engineering Department, Ain Shams University, Cairo, Egypt; Computer and Systems Engineering Department, Ain Shams University, Cairo, Egypt; Computer and Systems Engineering Department, Ain Shams University, Cairo, Egypt; Computer and Systems Engineering Department, Ain Shams University, Cairo, Egypt; A Siemens Business, Cairo, Egypt; A Siemens Business, Cairo, Egypt; A Siemens Business, Cairo, Egypt; Faculty of Media Engineering and Technology, German University in Cairo",2019 IEEE International Conference on Vehicular Electronics and Safety (ICVES),"21 Nov 2019","2019","","","1","5","Emotional distress during driving can greatly affect the safety and comfort of the driver. Being able to detect and react to the emotions of the driver would greatly improve in-car safety. It could also be utilized in a variety of different applications to improve the driving experience. In this paper, we introduce a brain signal-operated emotion recognition system that is specifically tailored for the Automotive Open System Architecture (AUTOSAR) framework. The proposed system acquires brain electroencephalography (EEG) signals of the driver, identifies the underlying emotion using machine learning techniques, and feeds that emotion into the car system where different car components can react to that input. Our results demonstrate the ability of the system to recognize two emotions, namely sadness versus happiness, from the recorded EEG with a mean accuracy of 89.7% across three examined subjects using subject-dependent data. Moreover, when training the system using data recorded from multiple subjects, a mean accuracy of 91.7% is achieved. Taken together, these results indicate the ability of the proposed approach to discriminate between sadness and happiness whose extreme expression could have a significant impact on driving behavior.","2643-9751","978-1-7281-3473-4","10.1109/ICVES.2019.8906392","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8906392","Electroencephalography;Machine Learning;AUTOSAR","","","6","","12","IEEE","21 Nov 2019","","","IEEE","IEEE Conferences"
"Driver Cognitive Architecture Based on EEG Signals: A Review","P. Mi; L. Yan; Y. Cheng; Y. Liu; J. Wang; M. U. Shoukat; F. Yan; G. Qin; P. Han; Y. Zhai","School of Automotive Engineering, Wuhan University of Technology, Wuhan, China; School of Automotive Engineering, Wuhan University of Technology, Wuhan, China; School of Automotive Engineering, Wuhan University of Technology, Wuhan, China; School of Automotive Engineering, Wuhan University of Technology, Wuhan, China; School of Automotive Engineering, Wuhan University of Technology, Wuhan, China; School of Automotive Engineering, Wuhan University of Technology, Wuhan, China; School of Automotive Engineering, Wuhan University of Technology, Wuhan, China; Teachers College for Vocational and Education, Guangxi Normal University, Guilin, China; Xiangyang DAAN Automobile Test Center Corporation Ltd., Xiangyang, China; Xiangyang DAAN Automobile Test Center Corporation Ltd., Xiangyang, China",IEEE Sensors Journal,"13 Nov 2024","2024","24","22","36261","36286","To improve the driving performance of vehicles, it is of great significance to study the changes in the driver’s brain cognition during driving and to establish an intelligent driving computational framework based on the cognitive process. Electroencephalogram (EEG) is an effective means to study driver cognition because of its low cost, high temporal resolution, and different cognitive state information. The application of brain-computer interface (BCI) technology based on EEG signals to driver assistance systems has the potential to transform the way humans interact with vehicles. It can also help intelligent vehicles to understand and predict driver’s behavior and to enhance the cognitive ability of vehicles. This article reviews the research on theorizing and modeling driver cognitive processes based on cognitive architectures (e.g., adaptive control for thoughtful rationality (ACT-R), queuing network (QN), and Soar) and proposes an EEG-based driver cognitive architecture. Then, according to the relationship between the modules of this proposed driver cognitive architecture, the driver’s perception of stationary and hazardous scenarios in the driving environment, the understanding of the driver’s intention to control the longitudinal and lateral movements of the vehicle, and the influence of driver’s working memory as well as human factors, such as fatigue, distraction, and emotion on driving performance based on EEG signals, are reviewed. The integration of EEG signals with cognitive modeling has the potential to improve the accuracy of driver perception, intention, and cognitive state prediction, thereby enhancing vehicle safety.","1558-1748","","10.1109/JSEN.2024.3471699","Key Research and Development Program of Hubei Province(grant numbers:2022AAA001); Project for Enhancing Young and Middle-Aged Teacher’s Research Basic Ability in Colleges of Guangxi(grant numbers:2023KY0061); Natural Science Foundation of China(grant numbers:61876137); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10706793","Cognitive architecture;driver cognition;electroencephalogram;intelligent vehicle","Brain modeling;Vehicles;Cognition;Process control;Electroencephalography;Analytical models;Visualization;Psychology;Predictive models;Memory management","","1","","204","IEEE","7 Oct 2024","","","IEEE","IEEE Journals"
"Real Environment Warning Model for Visually Impaired People in Trouble on the Blind Roads Based on Wavelet Scattering Network","Z. Yu; M. Hu","Guangdong Peizheng College, Guangzhou, China; Guangdong Peizheng College, Guangzhou, China",IEEE Access,"14 Jun 2024","2024","12","","82156","82167","When the visually impaired walk on the blind road, once they encounter obstacles to block the road, it will bring panic and even safety risks to the visually impaired. To solve this problem, based on the wavelet scattering network (WSN), this study proposes a real environment warning mode for visually impaired people when they are in trouble on the blind road. When the blind road is interrupted or obstructed, visually impaired people will experience tension or anxiety. In this study, Based on electroencephalogram (EEG) signals, this study uses the WSN method to identify the emotional state of visually impaired people, and then determine whether they need assistance. The wavelet scattering coefficients of EEG signals are extracted using the WSN method, resulting in the formation of a feature matrix. Subsequently, a support vector machine is employed for the purposes of classification and recognition. The results show that the recognition accuracy of this method reaches 95.11% in the three states of normal emotional state, general nervous state, and very nervous state of the created datasets. The classification accuracy on the SEED-IV dataset is 86.14%. The WSN method suggested in this study exhibits superior recognition accuracy and the quickest algorithm execution time when compared to previous emotion identification methods. In addition, compared with the no-warning model, the warning model proposed in this study can greatly reduce the time it takes for visually impaired people to wait for help. The WSN-based warning mode provides more reliable travel assistance for visually impaired people and reduces the risk of accidental injury.","2169-3536","","10.1109/ACCESS.2024.3412328","Project of Guangdong Provincial Department of Education(grant numbers:2023KTSCX186); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10552699","Visually impaired people;EEG;WSN;blind road;early warning mode","Electroencephalography;Wireless sensor networks;Emotion recognition;Brain modeling;Scattering;Visual impairment;Alarm systems","","1","","38","CCBYNCND","11 Jun 2024","","","IEEE","IEEE Journals"
"AI Driven Psychological Pattern Analysis through Deep Learning-Enhanced Wearable Monitoring Systems","M. Abed Jawad; M. A. Mohammed; A. Al-Hilali; F. H. Taha Hussain","Al-Nisour University College, Baghdad, Iraq; Department of Computer Engineering, College of Engineering, Knowledge University, Erbil, Iraq; Department of Medical Instruments Engineering Techniques, Al-Farahidi University, Baghdad, Iraq; Department of Medical Engineering, Al Kitab University, Kirkuk, Iraq",2024 International Conference on Emerging Research in Computational Science (ICERCS),"27 Feb 2025","2024","","","1","5","Quantitative research on tension environments has mostly used mobile assessment experiments in standardized settings. Recently, sensors and eye-tracking glasses have dedicated resources to future technologies, including multisensory monitoring systems that contain psychophysiological data in daily circumstances. This research proposes a Deep Learning aided wearable monitoring system (DLWMS) for psychological pattern analysis and mobile phone stress monitoring. Such systems must analyze stress states in mobile situations and look for tension parameter fluctuations. Using advanced quantitative monitoring system devices to collect physiological data on customers may help researchers study information systems (IS), which conventional treatments do not use. Participants demonstrate the possibility and acceptability of using m-Health technologies for psychophysiological health education. This approach helps prospective studies evaluate these technologies for optimizing safety in this sensitive population.","","979-8-3315-3496-7","10.1109/ICERCS63125.2024.10895927","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10895927","Wearable Sensor;Information System;Healthcare","Accuracy;Computational modeling;Human factors;Brain modeling;Data models;Sensors;Psychophysics;Biomedical monitoring;Pattern analysis;Monitoring","","","","22","IEEE","27 Feb 2025","","","IEEE","IEEE Conferences"
"Modulation of Driver's Emotional States by Manipulating In-Vehicle Environment: Validation With Biosignals Recorded in An Actual Car Environment","H. Kim; S. Kim; H. Kim; Y. Ji; C. -H. Im","Department of Biomedical Engineering and the Department of Electronic Engineering, Hanyang University, Seoul, Republic of Korea; Department of Biomedical Engineering and the Department of Electronic Engineering, Hanyang University, Seoul, Republic of Korea; Hyundai Motor Company, Hwaseong, Republic of Korea; Hyundai Motor Company, Hwaseong, Republic of Korea; Department of Biomedical Engineering and the Department of Electronic Engineering, Hanyang University, Seoul, Republic of Korea",IEEE Transactions on Affective Computing,"28 Nov 2022","2022","13","4","1783","1792","A driver's emotional state can affect driving performance. According to the studies on the driving performance based on the circumplex (arousal-valence) model of affect, negative emotions such as anger and sadness can severely hinder safe driving. In this study, we developed a system to modulate drivers’ emotions to designated emotional states by manipulating in-vehicle environments, such as ambient lighting, background music, scent, ventilation, and rear curtains. The proposed system, named the “mood-modulator” system, consists of four different modes, designed to induce different emotional states. The feasibility of the “mood-modulator” system was evaluated using electroencephalogram (EEG) and photoplethysmogram (PPG) signals recorded from 48 drivers in an actual car environment. In the experiments, negative emotions were induced for each participant using short movie clips. Then, one of the four modes (different in-vehicle environments) was executed, during which both EEG and PPG data were acquired. We quantitatively evaluated whether each mode could effectively induce targeted emotional valence using machine learning classifier models, individually constructed from EEG data recorded during calibration sessions. The modulation of emotional arousal by each mode was also assessed using heart rate and respiration rate extracted from the PPG data. Our results demonstrated that the four modes could effectively increase the participant's emotional valence and modulate emotional arousal state to the intended direction. To the best of our knowledge, this is the first study to quantitatively evaluate a system that modulates a driver's emotional state using biosignals recorded in an actual car.","1949-3045","","10.1109/TAFFC.2022.3206222","Hyundai Motor Company; Kia corporation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9889224","Driving safety;Emotion;Machine learning;electroencephalogram (EEG);photoplethysmogram (PPG)","Vehicles;Color;Lighting;Ventilation;Electroencephalography;Automobiles;Music","","6","","43","IEEE","13 Sep 2022","","","IEEE","IEEE Journals"
"5 Neurophysiological Driver Behavior Analysis","N. Kamaruddin; A. Wahab; K. F. Alarabi; H. Abut",NA; NA; NA; NA,"Vehicles, Drivers, and Safety","","2020","","","67","86","People behave differently even under similar situations especially when driving. This is due to their behavior, exposure, experience, and judgment when facing certain phenomena, which in turn affect their driving capability. Each individual has a set of unique patterns of personality traits that derive and influence the behavior. With the advancement of technology, personality traits have become measurable. Therefore, driver behavior can be predicted to a certain degree through the assessment of driver personality. Personality is determined by means of interviews or self-reported questionnaires. However, these approaches are very much dependent on the truthfulness and honesty of the participants when answering the questionnaires, as they may have the tendency to exaggerate or suppress the answers. Hence, an alternative approach of using input without biasness of participants is needed. In this work, we employed neurophysiological input from brain signals captured from electroencephalograms (EEG) to measure emotion and link this to the understanding of personality. This is to study the correlation between the behavior and emotion based on the hypotheses that emotion influences on behavior and personality are affected by behavior. Experimental results indicate that emotion can be measured using the proposed approach, with accuracy ranging from 60% to 99% for happiness, fear, sadness, and calmness. The conscientiousness in personality traits is then measured and analyzed. It is found that there is a negative correlation between the conscientiousness and valence for fear, making it possible to detect this trait. These findings can be extended to understand driver behavior, which potentially could lead to safer driving and avoiding accidents.","","9783110666571","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10788986.pdf&bkn=10783076&pdfType=chapter","","Vehicles;Human factors;Accidents;Particle measurements;Electroencephalography;Correlation;Atmospheric measurements;Emotion recognition;Drugs;Anxiety disorders","","","","","","16 Jan 2025","","","De Gruyter","De Gruyter eBook Chapters"
"A Radical Approach To Depression Detection","S. Md; H. Sathish; K. S. Koulini; A. Inamdar; U. Ananthanagu","Dept. of Computer Science Engg., PES University; Dept. of Computer Science Engg., PES University; Dept. of Computer Science Engg., PES University; Dept. of Computer Science Engg., PES University; PES University",2022 IEEE 7th International conference for Convergence in Technology (I2CT),"18 Jul 2022","2022","","","1","6","Early identification of depression is at the forefront of mental health awareness and treatment improvement. The rapid advancement of technology can be used to enhance therapeutic approaches. The current and popular detection approaches are insufficiently tailored, relying mostly on professional expertise and knowledge. Previously conducted experiments, such as those based solely on speech, facial expressions, and other indicators, can be affected by the respondents' current state or mood. Others, such as EEG, have access and equipment concerns. The methodology proposed uses an ensemble of inputs, consisting of the user's speech and text, to predict the severity of depression. When these inputs are provided via a chatbot, the user is more likely to respond honestly. The audio samples in the AVEC dataset are labeled with the PHQ-8 score and a binary representation of depressed or not depressed. Spectral features are extracted from these samples and are passed as arrays through neural network models. A transformer-based machine learning model is used to classify text-based responses into one of five emotions: sadness, rage, joy, fear, and neutral. Speech and text classification accuracies were calculated, and their scores were finally aggregated. Since many do not seek help due to socio-economic barriers, the proposed method can readily be integrated into a virtual platform to overcome such obstacles. We believe that this method can serve as a radical approach to detecting depression. It would serve as a platform for level-one screening, enabling individuals to gauge the severity of their condition from the safety of a screen.","","978-1-6654-2168-3","10.1109/I2CT54291.2022.9825306","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9825306","Mental Health;Depression;PHQ8;Deep Learning;Convolutional Neural Network (CNN);Machine Learning;Random Forest;Mel Frequency Cepstral Coefficients (MFCC);BERT;Artificial Intelligence;Natural Language Processing (NLP)","Mood;Neural networks;Text categorization;Mental health;Machine learning;Depression;Feature extraction","","1","","14","IEEE","18 Jul 2022","","","IEEE","IEEE Conferences"
"Construction of Data Intelligent Evaluation System for Children's Sense of Humor based on the Fusion of Facial Expression Recognition and Blink Frequency Recognition Algorithms","G. Guo","South China Business College Guangdong University of Foreign Studies, Guangzhou, China",2022 3rd International Conference on Electronics and Sustainable Communication Systems (ICESC),"19 Sep 2022","2022","","","1453","1456","Based on the relationship analysis of the subjects' left forehead EEG signal fusion expression recognition and blink frequency recognition algorithms and Blink data, the optimal window width and classification algorithm were screened respectively, and a humor detection algorithm suitable for wearable devices was designed. , and then construct a data intelligent evaluation system of children's sense of humor through Bayesian network based on student information and contextual information of teaching activities. The sense of humor in the kindergarten is mainly for viewing; the sense of humor focuses on education; the safety guarantee pays attention to the feedback of space, and the evaluation form of sports space in kindergarten is obtained according to the system.","","978-1-6654-7971-4","10.1109/ICESC54411.2022.9885443","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9885443","Data Intelligent Evaluation;Children's Sense;Humor;Facial Expression Recognition;Blink Frequency Recognition Algorithms","Training;Forehead;Face recognition;Wearable computers;Electroencephalography;Classification algorithms;Windows","","","","22","IEEE","19 Sep 2022","","","IEEE","IEEE Conferences"
"Integrated Approach for Cross-Modal Brain Activity Classification Through Manual Feature Extraction","P. Zhang; X. Zou","School of Information Engineering, Chang'an University, Xi'an, China; College of Urban Transportation and Logistics, Shenzhen Technology University, Shenzhen, China","2024 3rd International Conference on Artificial Intelligence, Human-Computer Interaction and Robotics (AIHCIR)","30 Apr 2025","2024","","","49","55","Effective classification of brain activity is crucial in the process of human-computer interaction. For different data sources., such as EEG signals and fNIRS signals., specific analysis models have been designed according to their respective advantages., but there is a lack of a lightweight and efficient general framework for the analysis of brain activity signals across modal data to achieve the classification task of different timing signals. In this paper., a general brain activity recognition framework with cross-modal capability is proposed. By combining artificial feature extraction with deep learning., the framework can process signals from different data modes and capture potential associations between data through a unified data analysis process. The framework was validated using four open datasets from EEG and fNIRS., a variety of brain activity collected during various inter-active tasks. This approach ensures reliable evaluation acro-ss multiple models. This study provides theoretical and pra-ctical advancements for Bel research., particularly in deve-Ioping more robust., interpretable., and efficient models for brain activity recognition. The universal cross-modal frame-work can be applied to a wide range of interaction tasks., contributing to improved cognitive load assessment., emotion recognition., and overall human-computer interaction safety and performance.","","979-8-3315-3403-5","10.1109/AIHCIR65563.2024.00015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10974263","Cross-modal;Human-computer interaction;Artificial feature extraction;Deep learning","Human computer interaction;Deep learning;Activity recognition;Brain modeling;Feature extraction;Electroencephalography;Safety;Functional near-infrared spectroscopy;Load modeling;Overfitting","","","","40","IEEE","30 Apr 2025","","","IEEE","IEEE Conferences"
"Affective Driver State Monitoring for Personalized, Adaptive ADAS","V. Govindarajan; K. Driggs-Campbell; R. Bajcsy","Department of Electrical Engineering and Computer Sciences, University of California at Berkeley, Berkeley, CA, USA; Department of Electrical Engineering and Computer Sciences, University of California at Berkeley, Berkeley, CA, USA; Department of Electrical Engineering and Computer Sciences, University of California at Berkeley, Berkeley, CA, USA",2018 21st International Conference on Intelligent Transportation Systems (ITSC),"9 Dec 2018","2018","","","1017","1022","We seek to improve vehicle automation by using the state of the driver to develop an adaptive assistance system. We focus on the problem of measuring the driver state under varying levels of cognitive workload using affective (i.e. emotion) sensing, including thermal facial analysis and electroencephalography (EEG). This information is then used in sensor fusion and machine learning algorithms to help predict the brake reaction time of the driver, a key input in forward collision warning systems. We demonstrate the results in a pilot study, which highlights the benefits of the personalized, adaptive reaction time estimation in collision warning alert performance. A 40-50% improvement in alert precision is observed with the adaptive approach. We conclude with improvements to further strengthen the quality of the reaction time estimation and improve alert performance.","2153-0017","978-1-7281-0323-5","10.1109/ITSC.2018.8569585","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8569585","","Vehicles;Task analysis;Electroencephalography;Monitoring;Brakes;Sensors;Safety","","9","","42","IEEE","9 Dec 2018","","","IEEE","IEEE Conferences"
