"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Classification of EEG Spatial Patterns with a Tree-Structured Methodology: CART","K. A. Grajski; L. Breiman; G. V. Di Prisco; W. J. Freeman","Graduate Group in Biophysics, University of California, Berkeley, CA, USA; Department of Statistics, University of California, Berkeley, CA, USA; Catedra de Fisiologia, Escuela de Medicina J. M. Vargas U. C. V., Caracas, Venezuela; Department of Physiology-Anatomy, University of California, Berkeley, CA, USA",IEEE Transactions on Biomedical Engineering,"12 Mar 2007","1986","BME-33","12","1076","1086","The increasing use of computers in statistics has spawned a new generation of multivariate statistical techniques. Chief among these is a tree-structured approach to classification and regression analysis. The CART, or Classification and Regression Trees, program implements a recursive partitioning procedure based on an iterative search for best binary ""splits"" of data. Resultant classifiers consist of binary trees whose leaves determine class labeling. Extensive use of data resampling techniques replaces biased classifier performance measures.","1558-2531","","10.1109/TBME.1986.325684","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4122216","","Classification tree analysis;Electroencephalography;Statistics;Regression tree analysis;Binary trees;Olfactory;Rabbits;Amplitude modulation;Low earth orbit satellites;Regression analysis","Animals;Biomedical Engineering;Electroencephalography;Odors;Olfactory Bulb;Rabbits;Regression Analysis;Signal Processing, Computer-Assisted","57","1","20","IEEE","12 Mar 2007","","","IEEE","IEEE Journals"
"Research on Multimodal Emotion Recognition Based on Fusion of Electroencephalogram and Electrooculography","J. Yin; M. Wu; Y. Yang; P. Li; F. Li; W. Liang; Z. Lv","AHU-IAI AI Joint Laboratory, Anhui University, Hefei, China; Laboratory of Intelligent Information and Human-Computer Interaction, Anhui University, Hefei, China; State Key Laboratory of Brain and Cognitive Sciences, Institute of Biophysics (IBP), Chinese Academy of Sciences, Beijing, China; Laboratory of Intelligent Information and Human-Computer Interaction, Anhui University, Hefei, China; Key Laboratory of Flight Techniques and Flight Safety, Civil Aviation Flight University of China, Guanghan, China; Google Research, Mountain View, CA, USA; Key Laboratory of Flight Techniques and Flight Safety, Civil Aviation Flight University of China, Guanghan, China",IEEE Transactions on Instrumentation and Measurement,"6 Mar 2024","2024","73","","1","12","Emotion recognition plays a vital role in building a harmonious society and emotional interaction. Recent research has demonstrated that multimodal interchannel correlations and insufficient emotion elicitation plague deep learning-based emotion identification techniques. To cope with these problems, we propose a multimodal and channel attention fusion transformer (MCAF-Transformer). First, we employ an olfactory video approach to evoke emotional expression more fully and acquire electroencephalogram (EEG) and electrooculography (EOG) signal data. Second, the model makes full use of multimodal channel information, time-domain and spatial-domain information of EEG and EOG signals, captures the correlation of different channels using channel attention, and improves the accuracy of emotion recognition by focusing on the global dependence on the temporal order using the transformer. We conducted extensive experiments on the olfactory video sentiment dataset, and the experimental results were correct at 94.63%. The results show that olfactory videos evoke emotion more adequately than pure videos and that the MCAF-Transformer model significantly outperforms other emotion recognition methods.","1557-9662","","10.1109/TIM.2024.3370813","National Natural Science Foundation of China (NSFC)(grant numbers:61972437); Distinguish Youth Foundation of Anhui Scientific Committee(grant numbers:2208085J05); Open Fund of Key Laboratory of Flight Techniques and Flight Safety, Civil Aviation Administration of China (CAAC)(grant numbers:FZ2022KF15); Special Fund for Key Program of Science and Technology of Anhui Province(grant numbers:202203a07020008); Cloud Ginger XR-1 Platform; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10445754","Attention mechanisms;electroencephalogram (EEG) and electrooculography (EOG);multimodal;olfactory video emotion evocation;transformer","Electroencephalography;Feature extraction;Emotion recognition;Brain modeling;Transformers;Electrooculography;Time-domain analysis","","","","45","IEEE","27 Feb 2024","","","IEEE","IEEE Journals"
"Habituation Normalization: A Novel Way to Improve Network Training on Resource-Constrained Devices","L. Zhang; S. Zhang; H. Lai; T. Luo; W. Chen; R. Xiao","the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China; the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China; the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China; the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China; the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China; the College of Computer and Cyber Security, Fujian Normal University, Fuzhou, China","2022 IEEE 10th International Conference on Information, Communication and Networks (ICICN)","12 Jan 2023","2022","","","465","472","As a technique for accelerating and stabilizing training, batch normalization (BN) is widely used in deep learning. However, on resource-constrained devices, BN cannot effectively estimate the mean and the variance of samples when training/fine-tuning with small batches of data, which leads to a decrease in the accuracy of the neural network. In the fruit fly olfactory system, the algorithm based on the “negative image” habituation model can filter redundant information and improve numerical stability. Inspired by the circuit mechanism, we propose a novel normalization method, habituation normalization (HN). HN first eliminates the “negative image” obtained by habituation and then calculates the statistics for normalizing. It solves the problem of accuracy degradation of BN when the batch size is small. Experiments show that HN can speed up neural network training and improve the model accuracy on vanilla LeNet-5, VGG16 and ResNet-50 in the Fashion MNIST, and CIFAR10 datasets. Compared with four standard normalization methods, HN keeps stable and high accuracy in different batch sizes, which shows that HN has strong robustness, and is more suitable for neural network applications under limited computing power and memory.","","978-1-6654-9082-5","10.1109/ICICN56848.2022.10006573","Natural Science Foundation of Fujian Province(grant numbers:2020J01161); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10006573","normalization;neural network training;resource constrained device;habituation;EEG signal application","Training;Deep learning;Recurrent neural networks;Olfactory;Information filters;Generative adversarial networks;Stability analysis","","","","23","IEEE","12 Jan 2023","","","IEEE","IEEE Conferences"
"Bioengineering system for research on human emotional response to external stimuli","F. N. Nikolaevna; T. S. Alexeevich","Information Technologies Department, Tver State Technical University, Tver, Russia; Information Technologies Department, Tver State Technical University, Tver, Russia",2015 International Conference on Biomedical Engineering and Computational Technologies (SIBIRCON),"28 Dec 2015","2015","","","13","17","Multichannel biotechnical system is designed to study human emotional reactions to external stimuli by recording and analyzing speech samples test or electroencephalogram signals. The system allows you to create complex stimuli for the perception that the subject uses a visual, acoustic or olfactory system. For registration of biological signals earmarked voice recording and electroencephalogram (EEG). Since stimulus material acts on three different channels of human perception, in the biotechnical system includes means of visual, audio-visual and olfactory stimulation. All system components are integrated into the control unit shown in the form of a personal computer with pre-installed special software. A feature of the system work scenario is the registration sample speech only after the marked changes in the electroencephalogram caused by the perception of the appropriate stimulus. This approach increases the credibility of the sampling of speech, which can then be used to form the rules of recognition of types of emotions. With this system were formed multimodal database comprising 280 different russian speakers phrases and corresponding EEG recording. The goals of experiments are studies attribute spaces are invariant to the physical nature of the signal and adequately reflects the emotional response of the subject, and testing the hypothesis of invariance of attributes allocated to the national characteristics of speech signals. In order to study the dynamics of emotional response developed a method that allows to explore a variety of discrete portions of biological signals. The technique is based on the idea of shifting the window, which is carried out static analysis. For each window are used as classical methods of calculation of the spectrum of the signal, and the methods of nonlinear dynamics. System showed enough high accuracy interpreting both the EEG pattern (83%) and with the speech samples (96 %) of the multimodal base emotions and objects taken from German base Emo-DB (92%). Evaluation of different emotional states a person can be used in the diagnosis of psychosomatic and psychomotor disturbances.","","978-1-4673-9111-5","10.1109/SIBIRCON.2015.7361841","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7361841","bioengineering system;emotions classification;speech signal;electroencephalogram;nonlinear dynamics","Speech;Electroencephalography;Biomedical engineering;Visualization;Databases;Trajectory;Olfactory","","1","","13","IEEE","28 Dec 2015","","","IEEE","IEEE Conferences"
"Classification of electroencephalography signals recorded during smelling","Ö. Aydemir","Elektrik-Elektronik Mühendisliği Bölümü, Karadeniz Teknik Üniversitesi, Trabzon, Türkiye",2016 24th Signal Processing and Communication Application Conference (SIU),"23 Jun 2016","2016","","","1097","1100","The human brain is probably the most amazing and complex system in universe. With approximately hundred billion neurons, brain transforms a variety of inputs such as thought, feeling, sound and odor into a physical or emotional response. A way to measure the response of the brain into such inputs is analyzing the electroencephalogram (EEG) signals. In this work, the EEG signals, which were recorded during smelling of cheese and rosewater odors, are analyzed and classified based on features which were extracted using autoregressive model. EEG signals were taken from 5 healthy subjects in the cases of eyes open and eyes closed at Swiss Federal Institute of Technology. By using k-nearest neighbor classifier, we obtained a mean classification accuracy rate of 96.21 % for the subjects at eyes closed case and a mean classification accuracy rate of 72.24 % for the subjects at eyes open case. The obtained results prove that the proposed method have great potential for classifying the EEG signals recorded during smelling of cheese and rosewater odors and instead of using subject-specific model it can be applied to all subjects.","","978-1-5090-1679-2","10.1109/SIU.2016.7495935","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7495935","electroencephalogram;brain;odor;cheese;rosewater;classification","Electroencephalography;Brain modeling;Dairy products;Feature extraction;Analytical models;Neuroscience;Complex systems","","","","","IEEE","23 Jun 2016","","","IEEE","IEEE Conferences"
"Detection of propagating phase gradients in EEG signals using Model Field Theory of non-Gaussian mixtures","R. Kozma; L. Perlovsky; J. Ankishetty","Computer Science, The University of Memphis, TN, USA; Air Force Research Laboratory, Sensory Directorate, MA, USA; Computer Science, The University of Memphis, TN",2008 IEEE International Joint Conference on Neural Networks (IEEE World Congress on Computational Intelligence),"26 Sep 2008","2008","","","3524","3529","Model field theory (MFT) is a powerful tool of pattern recognition, which has been used successfully for various tasks involving noisy data and high level of clutter. Detection of spatio-temporal activity patterns in EEG experiments is a very challenging task and it is well-suited for MFT implementation. Previous work on applying MFT for EEG analysis used Gaussian assumption on the mixture components. The present work uses non-Gaussian components for the description of propagating phase-cones, which are more realistic models of the experimentally observed physiological processes. This work introduces MFT equations for non-Gaussian transient processes, and describes the identification algorithm. The method is demonstrated using simulated phase cone data.","2161-4407","978-1-4244-1820-6","10.1109/IJCNN.2008.4634301","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4634301","","Mathematical model;Brain modeling;Brain models;Equations;Electroencephalography;Data models;Adaptation model","","3","","17","IEEE","26 Sep 2008","","","IEEE","IEEE Conferences"
"Alzheimer's Disease Diagnosis Using Olfactory Stimulus Evoked Electroencephalography Signals","B. O. Olcay; M. Pehlivan","Sağlık Bilimleri Enstitüsü Sinirbilim Anabilim Dalı, Tıp Fakültesi Biyofizik Anabilim Dalı Ege Üniversitesi, İzmir, Türkiye; Sağlık Bilimleri Enstitüsü Sinirbilim Anabilim Dalı, Tıp Fakültesi Biyofizik Anabilim Dalı Ege Üniversitesi, İzmir, Türkiye",2023 31st Signal Processing and Communications Applications Conference (SIU),"28 Aug 2023","2023","","","1","4","Olfactory loss is commonly recognized as one of the first symptoms of Alzheimer's disease, which makes it a potential biomarker for early diagnosis. However, psychophysical and electrophysiological tests, routinely used for diagnosis, are often not sufficient for detection of olfactory loss. In this study, chemosensory evoked electroencephalography (EEG) signals were characterized via brain-computer interface feature extraction methods to classify Alzheimer's patients and healthy individuals. Results showed that combining EEG features and University of Pennsylvania Smell Identification Test (UPSIT) scores commonly used for diagnosis of olfactory loss, achieved a conspicuous success rate of nearly 92% in diagnosis. The findings suggest that the proposed approach can be considered as a new strategy for early diagnosis of Alzheimer's disease","2165-0608","979-8-3503-4355-7","10.1109/SIU59756.2023.10223913","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10223913","Chemosensory brain responses;Electroencephalography;Brain-computer interfaces;Alzheimer's Disease;Support vector machine","Alzheimer's disease;Electroencephalography;Olfactory;Entropy;Brain-computer interfaces;Aging;Oscillators","","2","","","IEEE","28 Aug 2023","","","IEEE","IEEE Conferences"
"Classification of electroencephalography signals recorded during olfaction of some spices","H. Altun; E. Ergün; Ö. Aydemir","Karadeniz Teknik Universitesi, Trabzon, TR; Elektrik-Elektronik Mühendisliği Bölümü, Recep Tayyip Erdoğan Üniversitesi, Rize, Türkiye; Karadeniz Teknik Universitesi, Trabzon, TR",2018 26th Signal Processing and Communications Applications Conference (SIU),"9 Jul 2018","2018","","","1","4","Responses to different information from the sensory organs of the brain can be analyzed by various brain imaging techniques. Among these techniques, electroencephalography (EEG) is widely used because it is performed at a low cost without additional equipment and because of noninvasive method. In recent years, EEG signals recorded during olfaction based studies have been tried, but the response of the human brain to different odors has not been fully proven due to differences in experimental outputs and lack of odor use. In this study, to improve the use of limited odor types, EEG data recorded during the smelling of 4 natural oils (mint, clove, thyme, rosemary) obtained by one %100 cold printing were used. After the EEG data set recorded from 3 subjects are preprocessed with unit change or minimum-maximum normalization, statistically based features were extracted from the signal. Then the dual combinations of these oils were classified with k-nearest neighborhood method and a 6 classification results were obtained for each subject. We calculated the average 72.66%, 72.27% and 70.40% SD for each subject. It shows that the proposed method will be used clinically to successfully determine the loss or lack of odor in subjects.","","978-1-5386-1501-0","10.1109/SIU.2018.8404237","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8404237","electroencephalogram;olfaction;feature extraction;k-nearest neighbor","Electroencephalography;Feature extraction;Brain;Imaging;Oils;Matlab;Signal processing","","","","","IEEE","9 Jul 2018","","","IEEE","IEEE Conferences"
"Brain-computer interfacing for bio-perceptive and rehabilitative applications","A. Konar; A. Saha; R. Kar; A. Chakraborty","department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India; department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India; department of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India; department of Compter Science and Engineering, St. Thomas' College of Engineering and Technology, Kolkata, India","Proceedings of the 2015 Third International Conference on Computer, Communication, Control and Information Technology (C3IT)","16 Mar 2015","2015","","","1","8","This paper offers a brief overview of the tutorial presentation to be offered at the International Conference on Computer, Communication, Control and Information Technology (C3IT'2015) by the first author. It covers foundations to applications of the Brain-Computer Interfacing research undertaken by a research group at Artificial Intelligence and Brain Imaging Laboratory of Jadavpur University, located in the department of Electronics and Tele-Communication Engineering. The coverage includes four important realizations using EEG Brain-Computer interfacing. The first realization includes EEG-driven position control of robotic links to move the end-affecter at the desired goal position by mental thoughts of the subject only. The second realization includes perceptual-ability measurement of subjects from their EEG response to smell stimuli. The third realization attempts to identify the cognitive failures in driving. The possible failures recognized from EEG signals of the driver includes failure due to lapse of visual attention, cognitive planning and motor execution to accelerate, brake or control the angular motion of the steering wheel. The last part of tutorial aims at detecting neuronal connectivity among the brain lobes during arousal of emotion of subjects.","","978-1-4799-4445-3","10.1109/C3IT.2015.7060105","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7060105","Cognitive failures;EEG;Brain-Computer Interfacing;Bio-perception","Electroencephalography;Robots;Brain;Neurons;Electrodes;Visualization;Feature extraction","","2","","52","IEEE","16 Mar 2015","","","IEEE","IEEE Conferences"
"Information processing using stable and unstable oscillations: a tutorial","P. Thiran; M. Hasler","Chaire des Circuits et Systèmes, Département dElectricité, Swiss Federal Institute of Technology, Lausanne, Switzerland; Chaire des Circuits et Systèmes, Département dElectricité, Swiss Federal Institute of Technology, Lausanne, Switzerland",Proceedings of the Third IEEE International Workshop on Cellular Neural Networks and their Applications (CNNA-94),"6 Aug 2002","1994","","","127","136","We review some principles for information storage and processing, based on oscillations in dynamical systems. Oscillations and chaos are present in both biological and artificial neurons. A single biological neuron has an oscillatory dynamics, and can generate chaos. At a macroscopic level however, chaos is not created by the dynamics of individual neurons, but by the interaction of large groups of neurons. These macroscopic oscillations are measured by EEG recordings that indicate the presence of chaotic attractors in the brain. Also in the visual cortex, neurons have been found to oscillate in a coherent way depending on the global stimulus. On the other hand, as recurrent artificial neural networks are non linear dynamical systems, it is possible to get different behaviours by adjusting their parameters: convergence toward equilibrium points, toward periodic solutions or chaotic trajectories. In this case, the study of oscillations is more a scientific activity than a goal for storing and processing information. In this paper, however, we explore the possibilities to make use of chaos for information storage.<>","","0-7803-2070-0","10.1109/CNNA.1994.381695","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=381695","","Tutorial;Information processing;Neurons;Associative memory;Chaos;Circuits;DH-HEMTs;Paper technology;Electroencephalography;Olfactory","","6","1","24","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
