"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Application of olfactory event-related potentials for diagnosis of neurodegenerative diseases","Z. Ciota; R. Kotas; A. Napieralski","Department of Microelectronics and Computer Science, Lodz University of Technology, Lodz, Poland; Department of Microelectronics and Computer Science, Lodz University of Technology, Lodz, Poland; Department of Microelectronics and Computer Science, Lodz University of Technology, Lodz, Poland",Proceedings of the 20th International Conference Mixed Design of Integrated Circuits and Systems - MIXDES 2013,"10 Oct 2013","2013","","","525","528","A prototype of measurement system with enhanced sensitivity, dedicated to olfactory potentials has been performed. The registration system of olfactory evoked potentials, based on high-gain amplifiers and high-resolution analog-to-digital converters with dedicated software for noise cancellation, gives possibility to register the signals with high precision. The accurate and precise odour sample dispenser with controlled odour parameters and synchronization with patient breathing rhythm has been also elaborated. The system is helpful in a diagnosis of cerebrovascular diseases, and can recognize a human olfactory phenomena.","","978-83-63578-02-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6613410","olfactory evoked potentials;cerebrovascular diseases;odorant receptors;odour sample dispenser","Olfactory;Electric potential;Noise;Electroencephalography;Electrodes;Alzheimer's disease","","1","","8","","10 Oct 2013","","","IEEE","IEEE Conferences"
"Enhanced Odor Detection Using a Biomimetic Olfactory Model in Electronic Nose","H. Li; F. Tian; S. Deng; Z. Wu; L. Zhao","School of Microelectronics and Communication Engineering, Chongqing University, Chongqing, China; School of Microelectronics and Communication Engineering, Chongqing University, Chongqing, China; School of Microelectronics and Communication Engineering, Chongqing University, Chongqing, China; School of Microelectronics and Communication Engineering, Chongqing University, Chongqing, China; School of Microelectronics and Communication Engineering, Chongqing University, Chongqing, China",IEEE Sensors Journal,"27 Nov 2024","2024","24","23","38636","38645","Inspired by the biological olfactory system, this study presents a novel biomimetic olfactory perception model (BOPM) to enhance the odor recognition capabilities of electronic noses (e-noses). It integrates three key components: a biomimetic olfactory epithelium (BOE), biomimetic olfactory bulb (BOB), and biomimetic olfactory cortex (BOC), each mimicking the corresponding biological structures and functions. The BOE employs a neural encoding scheme with multiple wavelet receptive fields to transform raw sensor data into spike information. The BOB reproduces neural circuits for fine-tuning odor signal processing. Finally, the BOC realizes automatic feature learning and classification through a spiking neural network (SNN). The performance of the proposed model was evaluated on two datasets: one collected in our laboratory involving six low-concentration gases and another from the UCI repository containing responses to four gases and their mixtures. The model achieved a recognition accuracy of 95% on the laboratory dataset and 98% on the UCI dataset, significantly outperforming deep learning models such as LeNet-5 and AlexNet. These results validate the model’s ability to leverage key biological mechanisms for enhanced odor detection in e-noses.","1558-1748","","10.1109/JSEN.2024.3479238","Natural Science Foundation of China(grant numbers:62171066); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10723231","Biological olfactory-inspired neural networks;electronic nose (e-nose);lateral inhibition;olfactory cortex;weak signal","Sensors;Olfactory;Biomimetics;Gas detectors;Biological system modeling;Sensor arrays;Olfactory bulb;Biological information theory;Gases;Encoding","","","","48","IEEE","18 Oct 2024","","","IEEE","IEEE Journals"
"A large-scale quantitative EM study on activation of olfactory glands shows no effect of cholinergic agents","Y. Li; N. P. Hessvik; N. C. Danbolt; T. Holen",NA; NA; NA; NA,Microscopy,"18 Jan 2018","2016","65","5","438","443","Little is known about olfactory glands’ regulation despite their presumed importance for normal functioning of the cilia of olfactory neurons. The aim of this study was to establish an assay for olfactory gland activation by using large-scale quantitative electron microscopy (EM). In addition we wanted to test the hypothesis that cholinergic drugs activate the olfactory glands, by using our newly established EM assay. In total, over 70 000 secretory gland vesicles were quantified in over 3000 cells. Olfactory gland cell size (40.8 µm2 ± 2.0 SD), vesicle diameter (812 nm ± 57 SD) and vesicles per cell (21.6 ± 4.2 SD) were also quantified. The vesicle percentage of the cell area varied between 24% and 30%. In a blinded study we found no significant effects of cholinergic agents on parameters of vesicle number or vesicle diameter. Unexpectedly, pilocarpine treatment increased olfactory gland size, probably by inducing cell swelling. In conclusion, we have established a quantitative EM assay for olfactory gland activation and provided new data on basic olfactory gland cell characteristics. By using the EM assay, olfactory glands are shown not to be activated by cholinergic agents, which indicates an alternative regulation pathway or constitutive secretion from olfactory glands.","1477-9986","","10.1093/jmicro/dfw028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8163399","olfactory mucosa;laser microdissection;olfactory glands","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Using artificial neural networks to classify unknown volatile chemicals from the firings of insect olfactory sensory neurons","L. R. Bachtiar; C. P. Unsworth; R. D. Newcomb; E. J. Crampin","Department of Engineering Science, University of Auckland, Auckland, New Zealand; Department of Engineering Science, University of Auckland, Auckland, New Zealand; Evolutionary Genetic at the School of Biological Sciences, University of Auckland, Auckland, New Zealand; Auckland Bioengineering Institute and the Department of Engineering Science, University of Auckland, Auckland, New Zealand",2011 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"1 Dec 2011","2011","","","2752","2755","The olfactory system detects volatile chemical compounds, known as odour molecules or odorants. Such odorants have a diverse chemical structure which in turn interact with the receptors of the olfactory system. The insect olfactory system provides a unique opportunity to directly measure the firing rates that are generated by the individual olfactory sensory neurons (OSNs) which have been stimulated by odorants in order to use this data to inform their classification. In this work, we demonstrate that it is possible to use the firing rates from an array of OSNs of the vinegar fly, Drosophila melanogaster, to train an Artificial Neural Network (ANN), as a series of a Multi-Layer Perceptrons (MLPs), to differentiate between eight distinct chemical classes. We demonstrate that the MLPs when trained on 108 odorants, for both clean and 10% noise injected data, can reliably identify 87% of an unseen validation set of chemicals using noise injection. In addition, the noise injected MLPs provide a more accurate level of identification. This demonstrates that a 10% noise injected series of MLPs provides a robust method for classifying chemicals from the firing rates of OSNs and paves the way to a future realisation of an artificial olfactory biosensor.","1558-4615","978-1-4577-1589-1","10.1109/IEMBS.2011.6090754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6090754","","Chemicals;Noise;Training;Olfactory;Firing;Neurons;Artificial neural networks","Animals;Insects;Neural Networks (Computer);Odors;Olfactory Receptor Neurons;Volatile Organic Compounds","10","","20","IEEE","1 Dec 2011","","","IEEE","IEEE Conferences"
"A bioinspired olfactory sensor based on organoid-on-a-chip","N. Jiang; C. Qin; Q. Yuan; Y. Duan; M. Liu; L. Zhuang; P. Wang","Department of Biomedical Engineering, Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Zhejiang University, Hangzhou, China; Department of Biomedical Engineering, Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Zhejiang University, Hangzhou, China; Department of Biomedical Engineering, Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Zhejiang University, Hangzhou, China; Department of Biomedical Engineering, Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Zhejiang University, Hangzhou, China; Department of Biomedical Engineering, Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Zhejiang University, Hangzhou, China; Department of Biomedical Engineering, Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Zhejiang University, Hangzhou, China; Department of Biomedical Engineering, Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Zhejiang University, Hangzhou, China",2022 IEEE International Symposium on Olfaction and Electronic Nose (ISOEN),"10 Jun 2022","2022","","","1","3","The mammalian olfactory system is considered to be one of the most efficient chemosensing system due to its extraordinary ability in odor detection. The development of bioinspired olfactory biosensing technology makes it possible to mimic biological olfactory system. To overcome the limitation of olfactory biosensor in sensitivity and specificity, we present a novel olfactory biosensor based on organoid-on-a-chip. 3D culture technique was used to induce mammalian olfactory epithelial stem cells to differentiate into olfactory organoids. After about two weeks culture, olfactory sensory neurons (OSNs) became mature. When the organoids are transferred and fixed to the microelectrode array (MEA) chip and given a specific odor stimulus, the corresponding signal of neural activity is recorded. The feature extraction and pattern recognition of the signal are completed by the neural decoding algorithm, and then the odor recognition model is constructed to realize the high sensitivity, specificity, stability and rapid detection and recognition of the odor. The bioinspired olfactory sensor based on organoid-on-a-chip provides a more accurate and efficient platform for detection of odor.","","978-1-6654-5860-3","10.1109/ISOEN54820.2022.9789662","National Natural Science Foundation of China(grant numbers:62120106004); National Key Research and Development Program of China(grant numbers:2020AAA0105901,SQ2021AAA010032,2021YFB3200801); Natural Science Foundation of Zhejiang Province(grant numbers:LGF19H180022,LBY21H180001,LY21C100001); China Postdoctoral Science Foundation(grant numbers:2020M671728,2021T140605); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9789662","olfactory biosensor;biosensing technology;organoid-on-a-chip;microelectrode array;odor detection","Three-dimensional displays;Biological system modeling;Olfactory;Neural activity;Stem cells;Stability analysis;Pattern recognition","","","","5","IEEE","10 Jun 2022","","","IEEE","IEEE Conferences"
"Whole animal-based biosensor for odor detection using in vivo extracellular recording in rat lateral olfactory tract","L. Zhuang; B. Zhang; Q. Yuan; C. Qin; Y. Pan; X. Wei; P. Wang","Biosensor National Special Laboratory, Zhejiang University, Hangzhou 310027, China; Biosensor National Special Laboratory, Zhejiang University, Hangzhou 310027, China; Biosensor National Special Laboratory, Zhejiang University, Hangzhou 310027, China; Biosensor National Special Laboratory, Zhejiang University, Hangzhou 310027, China; Biosensor National Special Laboratory, Zhejiang University, Hangzhou 310027, China; Biosensor National Special Laboratory, Zhejiang University, Hangzhou 310027, China; Biosensor National Special Laboratory, Zhejiang University, Hangzhou 310027, China",2019 IEEE International Symposium on Olfaction and Electronic Nose (ISOEN),"5 Sep 2019","2019","","","1","4","We presented a whole animal-based biosensor utilizing the rat's olfactory system to detect odors. Using implantable microelectrode, an array of olfactory neurons in rat the lateral olfactory tract could be read out in vivo, which performed as sensitive, natural chemosensors. The purpose of this study is to investigate how well these chemosensors perform in odor detection and discrimination. We found that response patterns of each olfactory neuron differed between odors, but were repeatable to the same odor. Based on multivariate analysis, an array of olfactory neuron recorded from a single rat carried sufficient and reliable information to discriminate odors. In addition, the odor detection and discrimination capability was reproducible across rats. Further, the olfactory neurons were sensitive to concentration change and their responses were dose dependent. The proof of concept shows that the whole animal-based biosensor is a promising method for odor detection and discrimination with characteristic of sensitivity, specificity, stability and reproducibility.","","978-1-5386-8327-9","10.1109/ISOEN.2019.8823402","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8823402","Olfactory biosensor;odor response;freely moving animal;implantable microelectrode;spike","Neurons;Olfactory;Rats;Biosensors;Firing;Microelectrodes","","","","9","IEEE","5 Sep 2019","","","IEEE","IEEE Conferences"
"An ultrastructural study of age-related changes in mouse olfactory epithelium","Y. Rosli; L. J. Breckenridge; R. A. Smith",NA; NA; NA,Microscopy,"18 Jan 2018","1999","48","1","77","84","Transmission and scanning electron microscopic examinations were undertaken to detail changes in the olfactory epithelium (OE) resulting from the ageing process. Samples were prepared from 3% glutaraldehyde/1% formaldehyde perfused mice aged 6 months and 29–30 months. Compared to OE from young adults, a number of striking changes were apparent in tissue from older animals. The most obvious of these were extensive local accumulations of large inclusion bodies, totally disrupting the normal morphology of such affected areas of olfactory epithelium. Even in areas where these deposits were absent, other significant signs of ageing were noted in the seemingly unaffected OE of all older mice studied. Quantitative analysis of semi-thin resin sections revealed that the OE of aged mice was significantly reduced in thickness, and with significantly fewer olfactory sensory neurons, irrespective of whether or not inclusions were present. In addition, pale cells, which have been suggested to be a form of degenerating cells, were more abundant in aged OE. The straight, sharp boundary between respiratory and olfactory epithelia which is seen in young adults became irregular and disrupted with age due to an intermingling of the respiratory and olfactory cells. Such structural alterations may parallel olfactory dysfunction reputed to occur in older mammals.","1477-9986","","10.1093/oxfordjournals.jmicro.a023653","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8161437","olfactory epithelium;ageing;olfactory sensory neurons;dendritic knobs;inclusion bodies;degeneration","","","","","","","18 Jan 2018","","","OUP","OUP Journals"
"Signal Processing with temporal sequences in olfactory systems","A. G. Lozowski; M. Lysetskiy; J. M. Zurada","Department of Electrical and Computer Engineering, Southem Illinois University, Edwardsville, IL, USA; Department of Electrical and Computer Engineering, University of Louisville, Louisville, KY, USA; Department of Electrical and Computer Engineering, University of Louisville, Louisville, KY, USA",IEEE Transactions on Neural Networks,"13 Sep 2004","2004","15","5","1268","1275","The olfactory system is a very efficient biological setup capable of odor information processing with neural signals. The nature of neural signals restricts the information representation to multidimensional temporal sequences of spikes. The information is contained in the interspike intervals within each individual neural signal and interspike intervals between multiple signals. A mechanism of interactions between random excitations evoked by odorants in the olfactory receptors of the epithelium and deterministic operation of the olfactory bulb is proposed in this paper. Inverse Frobenius-Perron models of the bulb's temporal sequences are fitted to the interspike distributions of temporally modulated receptor signals. Ultimately, such pattern matching results in ability to recognize odors and offer a hypothetic model for signal processing occurring in the primary stage of the olfactory system.","1941-0093","","10.1109/TNN.2004.832730","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1333088","","Signal processing;Olfactory;Multidimensional signal processing;Biomedical signal processing;Information processing;Information representation;Multidimensional systems;Inverse problems;Pattern matching;Pattern recognition","Action Potentials;Animals;Humans;Models, Neurological;Neurons;Olfactory Bulb;Olfactory Mucosa;Olfactory Mucosa;Olfactory Nerve;Reaction Time;Smell;Synapses;Synaptic Transmission;Time Factors","14","","19","IEEE","13 Sep 2004","","","IEEE","IEEE Journals"
"Odor Discrimination Using Neural Decoding of the Main Olfactory Bulb in Rats","K. -J. You; H. G. Ham; H. J. Lee; Y. Lang; C. Im; C. S. Koh; M. -Y. Kim; H. -C. Shin; H. -C. Shin","Department of Electronic Engineering, College of IT, Soongsil University, Seoul, South Korea; Department of Physiology, College of Medical, Hallym University, Chuncheon, Gangwon, South Korea; Department of Physiology, College of Medical, Hallym University, Chuncheon, Gangwon, South Korea; Department of Physiology, College of Medical, Hallym University, Chuncheon, Gangwon, South Korea; Department of Physiology, College of Medical, Hallym University, Chuncheon, Gangwon, South Korea; Department of Physiology, College of Medical, Hallym University, Chuncheon, Gangwon, South Korea; Department of Bioinformatics and Life Science, College of Natural Sciences, Soongsil University, Seoul, South Korea; Department of Physiology, College of Medical, Hallym University, Chuncheon, Gangwon, South Korea; Department of Physiology, College of Medical, Hallym University, Chuncheon, Gangwon, South Korea",IEEE Transactions on Biomedical Engineering,"19 Apr 2011","2011","58","5","1208","1215","This paper presents a novel method for inferring the odor based on neural activities observed from rats' main olfactory bulbs. Multichannel extracellular single unit recordings were done by microwire electrodes (tungsten, 50 μm, 32 channels) implanted in the mitral/tufted cell layers of the main olfactory bulb of anesthetized rats to obtain neural responses to various odors. Neural response as a key feature was measured by subtraction of neural firing rate before stimulus from after. For odor inference, we have developed a decoding method based on the maximum likelihood estimation. The results have shown that the average decoding accuracy is about 100.0%, 96.0%, 84.0%, and 100.0% with four rats, respectively.","1558-2531","","10.1109/TBME.2010.2103312","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5678633","BMI;inference;main olfactory bulb (MOB);neural activity;neural decoding;odorants;olfactory","Neurons;Maximum likelihood decoding;Olfactory;Petroleum;Rats;Minerals","Algorithms;Animals;Electrodes, Implanted;Electroencephalography;Electroencephalography;Evoked Potentials;Male;Models, Statistical;Odors;Olfactory Bulb;Organic Chemicals;Rats;Rats, Sprague-Dawley;Signal Processing, Computer-Assisted;Smell","8","","26","IEEE","30 Dec 2010","","","IEEE","IEEE Journals"
"Controllable olfactory cellular network formation on polyaniline conducting polymer modified microelectrode array","L. Du; Y. Li; J. Wang; Z. Qin; C. Wu; P. Wang","Institute of Medical Engineering, Xi'an Jiaotong University Health Science Center, Xi’; Department of Applied microelectrode School of Science, Xi'an Jiaotong University, Xi'an, China; Institute of Medical Engineering, Xi'an Jiaotong University Health Science Center, Xi’; Department of Biomedical Engineering, Zhejiang University, Hangzhou, China; Institute of Medical Engineering, Xi'an Jiaotong University Health Science Center, Xi’; Zhejiang University, Hangzhou, Zhejiang, CN",2017 ISOCS/IEEE International Symposium on Olfaction and Electronic Nose (ISOEN),"7 Jul 2017","2017","","","1","3","Here a conducting polymer-based cell immobilization method was presented to form controllable olfactory cellular network on microelectrode array. PAIN conducting polymer was electropolymerized on the surface of microelectrode array in a sequence in order to modify the defined microelectrode. Different antibodies can be linked covalently onto defined sites for the effective capture and immobilization of different cells. Based on the specific recognition between antibody and cells, olfactory receptor cells were site-specifically immobilized on the surface of microelectrodes. The fluorescent staining results indicate that olfactory cells were captured effectively with the microelectrode array. Extracellular potential changes can be efficiently monitored from olfactory cells in response to odorant stimulations. All the results demonstrated that this immobilization method can be a universal method to control the arrangement of cells on the sensor surface, which have great application prospect in the field of cell-based biosensor.","","978-1-5090-2392-9","10.1109/ISOEN.2017.7968910","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7968910","cell-based biosensor;microelectrode array;conducting polymer;olfactory sensory cell;controllable immobilization","Microelectrodes;Olfactory;Polymers;Biosensors;Pain;Surface impedance;Gold","","","","3","IEEE","7 Jul 2017","","","IEEE","IEEE Conferences"
"Development of a High-Performance Olfactory Display and Measurement of Olfactory Characteristics for Pulse Ejections","A. Kadowaki; D. Noguchi; S. Sugimoto; Y. Bannai; K. Okada","Keio University, Yokohama, Kanagawa, Japan; Keio University, Yokohama, Kanagawa, Japan; Keio University, Yokohama, Kanagawa, Japan; Canon, Inc., Ohta, Tokyo, Japan; Keio University, Yokohama, Kanagawa, Japan",2010 10th IEEE/IPSJ International Symposium on Applications and the Internet,"7 Oct 2010","2010","","","1","6","For transmitting olfactory information together with audio/visual information in the field of multimedia, it is necessary to control the scent presentation in accordance with the changing images and sounds presented to receivers. However, continuous emission of scents creates problems of lingering scent in air and human olfactory adaptation. To overcome such problems we applied repeated pulse ejections to emit a scent for short periods of time. We remodeled an olfactory display having high emission control ability. This display can control emit for a unit of 667 sec. It has been found out that the shortest time of pulse ejection which everyone can sense is 33 msec in this preliminary experiment. So we measured olfactory characteristics for 33 msec of pulse ejection. “Response time” and “Duration of scent perception” were measured for pulse ejection. Further, we defined and measured the minimum ejection interval that subject could discriminate the two individually emitted pulses of scent, which we call “Separable detection threshold”. It is expected that scent presentation based on these results can match visual and audio information and better enhance the sense of reality.","","978-1-4244-7527-8","10.1109/SAINT.2010.39","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5598180","olfactory communication;olfactory display;olfactory characteristic;pulse ejection","Olfactory;Time measurement;Time factors;Pulse measurements;Visualization;Image resolution","","10","","23","IEEE","7 Oct 2010","","","IEEE","IEEE Conferences"
