"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"EEG signal processing and emotion recognition using Convolutional Neural Network","Q. Li; Y. Liu; C. Liu; F. Yan; Q. Zhang; Q. Liu; W. Gao","Changchun University of Science and Technology, Changchun, China; Changchun University of Science and Technology, Changchun, China; Changchun University of Science and Technology, Changchun, China; Changchun University of Science and Technology, Changchun, China; Changchun University of Science and Technology, Changchun, China; Changchun University of Science and Technology, Changchun, China; Changchun University of Science and Technology, Changchun, China",2021 International Conference on Electronic Information Engineering and Computer Science (EIECS),"9 Nov 2021","2021","","","81","84","As an important task in the advanced stage of artificial intelligence, the research of emotional EEG has received more and more attention in recent years. In order to improve the accuracy of EEG signal emotion recognition, in this paper, Fast Fourier Transform (FFT) and Continuous Wavelet Transform (CWT) are used to extract the features of EEG signals on the DEAP data set and build two CNN models for emotion recognition. The results show that the proposed algorithm is effective for EEG signal emotion recognition. The average recognition accuracy of emotion valence can reach 75.9%; the arousal can reach 79.3%; the like/dislike can reach 80.7%. This research can provide practical application reference for continuous dimension emotion automatic analysis and machine recognition.","","978-1-6654-1674-0","10.1109/EIECS53707.2021.9587900","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9587900","component;EEG;FFT;CWT;CNN;emotion recognition","Emotion recognition;Continuous wavelet transforms;Fast Fourier transforms;Signal processing algorithms;Feature extraction;Electroencephalography;Classification algorithms","","8","","8","IEEE","9 Nov 2021","","","IEEE","IEEE Conferences"
"An EEG-Based Emotion Recognition Study Using Machine Learning and Deep Learning","H. Shrara; H. Ammar; M. Nasseredine; J. Charara; F. Sbeity","Department of physics and electronics, Faculty of Science, Lebanese University, Hadat, Lebanon; Department of physics and electronics, Faculty of Science, Lebanese University, Hadat, Lebanon; Department of physics and electronics, Faculty of Science, Lebanese University, Hadat, Lebanon; Department of physics and electronics, Faculty of Science, Lebanese University, Hadat, Lebanon; Department of physics and electronics, Faculty of Science, Lebanese University, Hadat, Lebanon",2023 Seventh International Conference on Advances in Biomedical Engineering (ICABME),"31 Oct 2023","2023","","","125","129","Emotion recognition, the automated determination of an individual's emotional state, holds significant potential in various fields, from mental health monitoring to human-computer interaction. Electroencephalography (EEG) has emerged as a powerful tool for emotion identification due to its direct measurement of brain activity. However, improving the accuracy of EEG-based emotion recognition remains a challenge. Our approach focuses on five distinct emotions: happiness, sadness, relaxation, stress, and love. To ensure standardized and controlled emotional experiences, we carefully select and utilize standardized movie clips as stimuli. EEG signals are collected from 10 participants using the Emotiv EPOC+ device. To capture the diverse aspects of emotional responses, we employ a mixed feature extraction method. A total of 29 features, including power spectral density, entropy, and statistical measures, are extracted from the EEG data, enabling a comprehensive representation of emotional patterns. For emotion recognition, we employ three classifiers: support vector machine (SVM), random forest (RF), and long short-term memory (LSTM). Results indicate that the LSTM model achieves the highest accuracy of 97%, outperforming RF (93%) and SVM (90%). The findings hold promise for accurate emotion recognition and potential real-world applications.","2377-5696","979-8-3503-2585-0","10.1109/ICABME59496.2023.10293013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10293013","emotion recognition;electroencephalography (EEG);Emotiv EPOC+;machine learning;deep learning","Support vector machines;Radio frequency;Deep learning;Human computer interaction;Training;Emotion recognition;Mental health","","1","","13","IEEE","31 Oct 2023","","","IEEE","IEEE Conferences"
"EEG-Based Emotion Estimation with Different Deep Learning Models","T. B. Alakuş; İ. Türkoğlu","Department of Software Engineering, Kirklareli University, Kirklareli, Turkey; Department of Software Engineering, Firat University, Elazig, Turkey",2019 4th International Conference on Computer Science and Engineering (UBMK),"21 Nov 2019","2019","","","33","37","Emotion has a vital role in people's routine lives. It can be expressed via voice, facial expressions, body languages, mimics with intentionally or unintentionally to interact with the environment. In this regard, it is required to understand the emotion better to interpret the emotions. Emotion is generally used in many areas including rehabilitation applications, braincomputer interactions, genome-wide applications, healthcare services etc. There are many studies exist about emotion recognition with different approaches based on facial expression, voice and physiological signals. Yet, the first two of them can give incorrect information about emotions since these approaches can be manipulated by subjects easily. Thus, the more reliable and more durable approach proposed including EEG signals. Although it gives valuable information on emotion, EEG-based emotion estimation applications have not reached the desired level since its abstract and pattern recognition methods (falsified feature extraction methods, false classifier algorithms, big data, etc.) used for that applications. EEG-based emotion estimation is a complicated assignment which requires deep features, many EEG channels, clear signals and classifier algorithms. Determining the features and analyzing them requires time, thus in this study, we applied deep learning to discriminate the positive/negative emotional states. Our proposed method includes three parts; i) Collecting EEG data ii) Preprocessed the EEG data to denoise the signal iii) Deep learning with AlexNet and VGG-16 We collected EEG signals from 28 various subjects aged between 21-28 via portable and wearable EEG device called Emotiv Epoc+ 14 channel. In order to collect the signals, we applied four different video games as stimuli (2 negative and 2 positive labelled games) and collected signals totally 20 minutes long for each subject. At the end of the EEG collection process, we obtained 1568 number of EEG samples (14×28×4). To collect more reliable and healthy information from signals we preprocessed our signals. Finally, we performed two different deep learning algorithms to determine the positive-negative emotions and to compare their results. It is observed that the classification accuracies differ with different algorithms and the classification performance was found 92,09% with VGG16 which is superior to AlexNet algorithm 87,76%.","","978-1-7281-3964-7","10.1109/UBMK.2019.8907135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8907135","emotion recognition;deep learning;log loss;AlexNet;VGG-16","","","8","","25","IEEE","21 Nov 2019","","","IEEE","IEEE Conferences"
"Human Emotion Recognition using EEG Signal in Music Listening","M. Pisipati; A. Nandy","Department of Computer Science and Engineering, Machine Intelligence and Bio-Motion Lab, National Institute of Technology-Rourkela, Rourkela, India; Department of Computer Science and Engineering, Machine Intelligence and Bio-Motion Lab, National Institute of Technology-Rourkela, Rourkela, India",2021 IEEE 18th India Council International Conference (INDICON),"1 Feb 2022","2021","","","1","6","Electroencephalogram (EEG) signal provides information about the emotion state of an individual and music can be used as a stimulus to evoke specific kinds of emotions in the human brain. The proposed work focuses on discrete emotion recognition to classify the EEG signals into nine different emotion states. A novel hybrid feature extraction model based on time, frequency, and time-frequency domain is proposed to extract important features from EEG signal. Various machine learning models (k-nearest neighbor (k-NN), Random Forest, and XGBoost) and a deep learning algorithm (Convolution Neural Network (CNN)) are used to classify the emotions with promising results on DREAMER dataset. It is found that kNN, random forest, XGBoost, and CNN provide classification accuracy of 94.49%, 99.94%, 99.39%, and 99.90% respectively. The proposed work is compared with state-of-the-art techniques and the efficiency of the hybrid feature extraction model improves classification accuracy.","2325-9418","978-1-6654-4175-9","10.1109/INDICON52576.2021.9691724","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9691724","Electroencephalogram;Music;Mental Health;Emotion Recognition;Hybrid Feature Extraction;Machine Learning;Deep Learning","Emotion recognition;Time-frequency analysis;Machine learning algorithms;Music;Feature extraction;Brain modeling;Electroencephalography","","2","","17","IEEE","1 Feb 2022","","","IEEE","IEEE Conferences"
"Deep Learning Methods on Emotion Detection: Input Data Perspective","N. A. Nobari Aza; P. Esmaili","Biomedical Engineering Department, Near East University, Turkey; Electric- Electronic Engineering Department, Near East University, Turkey",2021 5th International Symposium on Multidisciplinary Studies and Innovative Technologies (ISMSIT),"19 Nov 2021","2021","","","608","613","Emotions are known as a gestural way that shows a person's psychology and mental states of mind. There are various ways that a human can express his/her emotion. One of the new areas in emotion detection which grown faster depends on electroencephalography (EEG) signals. EEG is a technique that records signals generated by the brain because of emotional activities. The simplicity of analyzing, optimal time, and spatial resolution are features of EEG signals. Deep learning (DL) is a method that affected many scientific and engineering fields. There are several DL algorithms that can cause to gain more accuracy and robustness in models.","","978-1-6654-4930-4","10.1109/ISMSIT52890.2021.9604727","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9604727","deep learning;emotion;EEG signals;DEAP dataset","Deep learning;Emotion recognition;Psychology;Brain modeling;Electroencephalography;Robustness;Spatial resolution","","","","24","IEEE","19 Nov 2021","","","IEEE","IEEE Conferences"
"Evaluating the Effectiveness of Various Feature Extraction Techniques for Emotion Classification using EEG Signals","A. A. Bamanikar; R. V. Patil; L. V. Patil; S. A. Mahajan","SKNCOE, Pune; PDEA's Colege of Engineering, Pune; SKNCOE, Pune; Department Of IT, PVG COE & Tech & GK Pate (Wani), IOM Pune",2025 International Conference on Emerging Systems and Intelligent Computing (ESIC),"16 Apr 2025","2025","","","380","382","Researchers have made great progress in deciphering our deepest emotions through brain signals, which is important in an era where comprehending human emotions is becoming more and more important. A novel study has been proposed that uses electroencephalography (EEG) signals to categorize fundamental emotions like happiness and rage. This ground-breaking study pushes the limits of what we previously believed to be achievable in emotion recognition by diving into the complex realm of feature extraction techniques. Through the use of EEG, scientists are able to get fresh insights into the intricate fabric of human emotions. The ramifications of this research are wide-ranging and fascinating, ranging from more intuitive user interfaces to individualized mental health care. One thing is certain as we approach this emotional revolution: intelligent, sympathetic human-computer contact is the way of the future. As scientists continue to investigate the possibility of EEG signals to offer unbiased and instantaneous insights into a person's emotional and cognitive state, the detection of emotion and stress has taken on greater significance in the field of affective computing [1]. In order to construct future personal affective systems, it is important to identify appropriate biomarkers for the detection of stress and emotion.","","979-8-3315-2210-0","10.1109/ESIC64052.2025.10962797","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10962797","Emotion;Stress detection;Feature Extraction;BFCC (Band Frequency Cepstral Coefficients) and ELC (Energy Logistic Coefficients);Alpha and Beta Bands","Emotion recognition;Resonant frequency;Mental health;Feature extraction;Electroencephalography;Fabrics;Distance measurement;Emotional responses;System validation;Logistics","","","","18","IEEE","16 Apr 2025","","","IEEE","IEEE Conferences"
"Emotion detection using EEG signals based on Multivariate Synchrosqueezing Transform and Deep Learning","T. Ergin; M. A. Ozdemir; O. Guren","Department of Biomedical Technologies, Izmir Katip Celebi University, Izmir, Turkey; Department of Biomedical Technologies, Izmir Katip Celebi University, Izmir, Turkey; Department of Biomedical Engineering, Izmir Katip Celebi University, Izmir, Turkey",2021 Medical Technologies Congress (TIPTEKNO),"9 Dec 2021","2021","","","1","5","Emotion recognition from EEG signals has gained a great research interest in brain-computer interface (BCI) studies. As the result of the outstanding success of deep neural networks in the image classification area, deep learning methods have become popular in the subject of emotion classification from EEG signals. In this study, we have used the Alexnet structure for the classification of emotions in Arousal and Valence domains separately. We generate TF images of 32-channel EEG data we collected by using Multivariate Synchrosqueezing Transform (MSST) and then these TF images are used to feed to the AlexNet model. A 3-fold cross-validation strategy was adopted to evaluate the robustness of the models. By training the AlexNet architecture an average accuracy of 71.60% is yielded on Arousal and an average accuracy of 67.93% is yielded on Valence. The results demonstrated that the proposed method achieved promising performance to classify emotions.","2687-7783","978-1-6654-3663-2","10.1109/TIPTEKNO53239.2021.9632970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9632970","Emotion recognition;SST;MSST;CNN;AlexNet;Multi-Channel EEG.","Deep learning;Training;Measurement;Emotion recognition;Visualization;Transforms;Brain modeling","","1","","18","IEEE","9 Dec 2021","","","IEEE","IEEE Conferences"
"EEG-based Emotion Recognition: An In-depth Analysis using DEAP and SEED Datasets","S. K. Jha; S. Suvvari; M. Kumar","Department of Computer Science and Engineering, National Institute of Technology Patna, Patna, India; Department of Computer Science and Engineering, National Institute of Technology Patna, Patna, India; Department of Computer Science and Engineering, National Institute of Technology Patna, Patna, India",2024 11th International Conference on Computing for Sustainable Global Development (INDIACom),"18 Apr 2024","2024","","","1816","1821","Research on emotion recognition has made an increasing amount of emphasis on the understanding of Electroencephalogram (EEG) signals. Using two well-known datasets - the SEED (SEED Dataset for Emotion Analysis using EEG) and the DEAP (Dataset for Emotion Analysis using Physiological Signals), this work explores the complex analysis of EEG signals and their use in emotion recognition. The study highlights important characteristics suggestive of emotional states while delving into the basic ideas behind the acquisition, processing, and interpretation of EEG signals. We explore the viability and efficiency of using EEG signals for emotion recognition tasks by utilizing machine learning and signal processing techniques. We also explore the opportunities and problems associated with EEG-based emotion identification systems, such as feature selection, artefact removal, and signal noise. The goal of this study is to offer researchers and practitioners useful insights into using EEG signals for emotion identification applications through a thorough evaluation and analysis. Showcasing the effectiveness of our methodology in EEG-based emotion recognition. The study demonstrates promising arousal accuracy at 70.88% and notable valence accuracy at 76.00% using SVM Classifier.","","978-93-80544-51-9","10.23919/INDIACom61295.2024.10498398","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10498398","Electroencephalogram (EEG);signal noise;artefact removal;feature extraction;DEAP and SEED datasets","Support vector machines;Emotion recognition;Noise;Machine learning;Feature extraction;Electroencephalography;Physiology","","3","","22","","18 Apr 2024","","","IEEE","IEEE Conferences"
"Classification of EEG-based emotion for BCI applications","M. Mohammadpour; S. M. R. Hashemi; N. Houshmand","Department of Computer Engineering, Islamic Azad University, Qazvin, Iran; Young Researchers and Elite Club, Islamic Azad University, Qazvin, Iran; Department of Computer Engineering, Islamic Azad University, Qazvin, Iran",2017 Artificial Intelligence and Robotics (IRANOPEN),"26 Jun 2017","2017","","","127","131","Emotion plays an important role in human daily life and is a significant feature for interaction among people. Due to having adaptive role, it motivate human to respond stimuli in their environment quickly for improving their communication, learning and decision-making. With increasing role of brain computer interface (BCI) in interaction between users and computer, automatic emotion recognition has become an interesting area in the past decade. Emotion recognition could be carried out from the facial expression, gesture, speech and text, and could be record in several ways, like Electroencephalography (EEG), Positron Emission Tomography (PET), Magnetic Resonance Imaging (MRI), etc. In this work, feature extraction and classification of emotions have been evaluated on different methods to recognize and classify six emotional states such as fear, sad, frustrated, happy, pleasant and satisfied from inner emotion EEG signals. The results showed that using appropriate feature for extraction emotional state such as Discrete Wavelet Transform (DWT) and suitable learner such as Aftificial Neural Network (ANN), recognizer system can be accurately.","","978-1-5386-2862-1","10.1109/RIOS.2017.7956455","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7956455","EEG;Emotion;BCI;Feature Extraction;Classification","Feature extraction;Emotion recognition;Electroencephalography;Brain modeling;Discrete wavelet transforms;Support vector machines;Computers","","34","","20","IEEE","26 Jun 2017","","","IEEE","IEEE Conferences"
"Emotion Recognition Using EEG Signals in Human Brain Waves and Deep Learning Approaches","S. Mekruksavanich; N. Hnoohom; W. Phaphan; A. Jitpattanakul","Department of Computer Engineering, School of Information and Communication Technology, University of Phayao, Thailand; Department of Computer Engineering Faculty of Engineering, Image Information and Intelligence Laboratory, Mahidol University, Nakhon Pathom, Thailand; Department of Applied Statistics Faculty of Applied Science, Research Group in Statistical Learning and Inference, King Mongkut’s University of Technology North Bangkok, Bangkok, Thailand; Department of Mathematics Faculty of Applied Science, Intelligent and Nonlinear Dynamic Innovations Research Center, King Mongkut’s University of Technology North Bangkok, Bangkok, Thailand","2025 Joint International Conference on Digital Arts, Media and Technology with ECTI Northern Section Conference on Electrical, Electronics, Computer and Telecommunications Engineering (ECTI DAMT & NCON)","15 Apr 2025","2025","","","363","367","Emotion recognition using EEG signals has gained growing attention in recent years due to its promising applications in human-computer interaction, affective computing, and mental health assessment. This study investigates the performance of various deep learning architectures in classifying emotional states from EEG recordings. We utilize the Emotion EEG dataset as a benchmark and evaluate five prominent deep learning models. The classification task targets three emotion categories: neu-tral, positive, and negative. Experimental results reveal notable differences in model performance. Among the tested models, BiGRU achieves the highest classification accuracy of 97.70% (±0.69%), followed closely by BiLSTM with 97.37% (±0.17%). These bidirectional architectures significantly outperform the CNN model, which attains an accuracy of only 61.59% (±1.22%). The LSTM and GRU models yield intermediate results, nearing 92% accuracy. The findings highlight the effectiveness of bidirectional recurrent neural networks in modeling the temporal characteristics of EEG signals for emotion detection. This research contributes to advancing EEG-based emotion recognition by identifying the most suitable deep learning strategies, thus supporting the development of more intelligent and emotion-aware computing systems.","2768-4644","979-8-3315-4327-3","10.1109/ECTIDAMTNCON64748.2025.10962120","Thailand Science Research and Innovation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10962120","human emotion recognition;EEG signal;human brain waves;machine learning;deep learning network","Deep learning;Emotion recognition;Accuracy;Computational modeling;Bidirectional long short term memory;Mental health;Computer architecture;Brain modeling;Electroencephalography;Recording","","","","40","IEEE","15 Apr 2025","","","IEEE","IEEE Conferences"
"EEG-Driven Emotional Mapping Using Machine Learning Algorithms","P. D. B; V. P; A. K; J. S; S. S","Department of Biomedical Engineering, KPR Institute of Engineering and Technology, Coimbatore, India; Department of Biomedical Engineering, KPR Institute of Engineering and Technology, Coimbatore, India; Department of Biomedical Engineering, KPR Institute of Engineering and Technology, Coimbatore, India; Department of Biomedical Engineering, KPR Institute of Engineering and Technology, Coimbatore, India; Department of Biomedical Engineering, KPR Institute of Engineering and Technology, Coimbatore, India",2024 10th International Conference on Advanced Computing and Communication Systems (ICACCS),"23 Oct 2024","2024","1","","905","910","Emotions are the reflection of human thoughts which affects normal physiological activities and psychological behavior of an individual. Inferring the emotion state and their neural mechanisms is important in the fields of human-computer interaction, psychology, neuroscience, and affective computing. The brain is the control center and closely related with human emotions. Electroencephalography (EEG) are physiological signals that records the electrical activity of brain and can objectively determine the emotional state. Hence, EEG-guided emotion mapping provides an effective approach to study and recognize human emotions. This work involves analysis of brain signal by compatible EEG acquisition system, transforms for feature extraction and machine learning techniques for emotion classification. The features extracted from gamma, beta and alpha EEG sub-bands provide the essential information for characterizing the emotions. The classifiers employed are Gaussian Naïve Bayes (Gaussian NB), Support Vector Machine (SVM), Random Forest and Logistic Regression. The obtained results provide better analysis between the effects of negative, neutral and positive emotional states on human EEG and notable breakthroughs in identifying distinct brainwave patterns corresponding to specific emotions (positive, neutral, and negative).","2575-7288","979-8-3503-8436-9","10.1109/ICACCS60874.2024.10716934","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10716934","human intelligence;machine learning;Electroencephalography (EEG);neuroscience;emotion classification;Support Vector Machine (SVM);Random Forest;Logistic Regression;Gaussian Naïve Bayes (Gaussian NB)","Support vector machines;Logistic regression;Machine learning algorithms;Accuracy;Feature extraction;Electroencephalography;Physiology;Classification algorithms;Bayes methods;Random forests","","","","15","IEEE","23 Oct 2024","","","IEEE","IEEE Conferences"
