"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Classification of Motor Imagery EEG Signals for Using in Neuro-Rehabilitation Applications","Y. Taştan; U. Başpınar; B. B. Okay","Institute of Pure and Applied Sciences, Marmara University, Istanbul, Turkey; Faculty of Technology, Marmara University, Istanbul, Turkey; University of Health Sciences, İstanbul Fatih Sultan Mehmet E.A.H., Istanbul, Turkey",2022 Innovations in Intelligent Systems and Applications Conference (ASYU),"1 Nov 2022","2022","","","1","4","Brain computer interfaces which are developed for the rehabilitation systems decode motor imagery EEG signals to control external devices. However, the extraction of the features from the EEG imagery signals and classification of it is an important problem. In this paper, common spatial pattern analysis, which is widely used in motor image applications, was preferred for getting features. As a classifier, the accuracy performances of Artificial neural network (%93), Convolutional Neural Network (%91), Support Vector Machine (%84) and K-Nearest Neighbour Algorithm (%90) were compared. As a result of the comparison, Artificial Neural Network method was the most successful classifier with %93.9 accuracy.","2770-7946","978-1-6654-8894-5","10.1109/ASYU56188.2022.9925366","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9925366","Motor Imagery EEG;common spatial pattern;deep learning;machine learning;classification","Training;Support vector machines;Performance evaluation;Technological innovation;Pattern classification;Feature extraction;Electroencephalography","","1","","12","IEEE","1 Nov 2022","","","IEEE","IEEE Conferences"
"STOW-Net: Spatio-Temporal Operation Based Deep Learning Network for Classifying Wavelet Transformed Motor Imagery EEG Signals","M. S. Rana; S. A. Fattah; M. Saquib","Institute of Robotics and Automation, BUET, Dhaka, Bangladesh; Institute of Robotics and Automation, BUET, Dhaka, Bangladesh; Department of EE, The University of Texas at Dallas, Texas, USA",TENCON 2023 - 2023 IEEE Region 10 Conference (TENCON),"22 Nov 2023","2023","","","860","863","Brain-computer interface (BCI) systems rely on capturing characteristics of human brain activity from the electroencephalography (EEG) signals, especially for the reliable classification of motor imagery tasks. For multi-channel EEG signals, it is crucial to precisely capture the spatio-temporal variation along with the frequency characteristics. Hence, instead of directly operating on raw EEG data, in this paper, discrete wavelet transform (DWT) is first applied to the motor-imagery multi-channel EEG data and then a deep learning architecture is designed incorporating spatial-temporal operations, which operates on the DWT-transformed EEG signal. In the proposed architecture, temporal convolution followed by spatial convolution is performed on the DWT-operated MI-EEG signal, and this part is termed as SAT-net. Next, by considering all channels together convolutional operation is performed to reduce the number of channels and this part is termed as SOC-net. Finally, a fully connected layer is used to classify the MI-EEG data from the derived feature vector. Extensive experimentation is performed on multiple subjects taken from the MI-based EEG dataset BCI Competition IV 2a. It is found that the proposed model offers a classification accuracy of 84.65%, consistently providing better classification performance than that obtained by some state-of-the-art methods.","2159-3450","979-8-3503-0219-6","10.1109/TENCON58879.2023.10322450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10322450","Discrete Wavelet Transform;Convolutional Neural Network;Motor Imagery;EEG signals","Time-frequency analysis;Convolution;Simulation;Feature extraction;Brain modeling;Electroencephalography;Discrete wavelet transforms","","","","16","IEEE","22 Nov 2023","","","IEEE","IEEE Conferences"
"Low Quality Samples Detection in Motor Imagery EEG Data by Combining Independent Component Analysis and Confident Learning","L. Liu; C. Shi; X. Wu","School of Computer Science and Technology, Anhui university, Hefei, China; School of Computer Science and Technology, Anhui university, Hefei, China; School of Computer Science and Technology, Anhui university, Hefei, China",2022 21st International Symposium on Communications and Information Technologies (ISCIT),"8 Nov 2022","2022","","","269","274","Electroencephalogram (EEG), a non-invasive method of brain signal acquisition, is an important part of the research of motor-imagery brain-computer interface (MI-BCI). However, the collected EEG dataset are often contaminated by various kinds of noise and artifacts. Furthermore, noisy labeled samples are often generated due to fatigue and distraction of subject in data acquisition. These low-quality samples will deteriorate the performance of MI - BCI. Therefore, the data cleaning technique is needed in EEG-based BCI research. In this paper, the feasibility and performance of confident learning (CL) for detecting low-quality samples in motor imagery EEG (MI-EEG) data was studied. We found that the CL method, while very effective in image data cleaning, is not suitable for EEG processing due to the impact of artifacts in MI-EEG data. So, we proposed to use the simplified infomax (slnfomax) independent component analysis (ICA) as the preprocessing step to improve the signal to noise ratio (SNR) of MI-EEG. The experimental results on benchmark MI-EEG datasets via convolutional neural network (CNN) demonstrated that, compared with CL only, the combination of sInfomax and CL can achieve more reliable results in low-quality MI-EEG data selection.","2643-6175","978-1-6654-9851-7","10.1109/ISCIT55906.2022.9931282","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9931282","Brain-computer interface;Motor imagery;Inde-pendent component analysis;Confident learning;Convolutional neural network","Independent component analysis;Interference;Electroencephalography;Cleaning;Brain-computer interfaces;Information and communication technology;Convolutional neural networks","","1","","29","IEEE","8 Nov 2022","","","IEEE","IEEE Conferences"
"Role of Scalp EEG Brain Connectivity in Motor Imagery Decoding for BCI Applications","F. Delavari; S. Santaniello","Biomedical Engineering Department, University of Connecticut, Storrs, CT, USA; Biomedical Engineering Department, University of Connecticut, Storrs, CT, USA",2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"17 Dec 2024","2024","","","1","4","Brain Connectivity (BC) features of multichannel EEG have been proposed for Motor Imagery (MI) decoding in Brain-Computer Interface applications, but the advantages of BC features vs. single-channel features are unclear. Here, we consider three BC features, i.e., Phase Locking Value (PLV), Granger Causality, and weighted Phase Lag Index, and investigate the relationship between the most central nodes in BC-based networks and the most influential EEG channels in single-channel classification based on common spatial pattern filtering. Then, we compare the accuracy of MI decoders that use BC features in source vs. sensor space. Applied to the BCI Competition VI Dataset 2a (left- vs. right-hand MI decoding), our study found that PLV in sensor space achieves the highest classification accuracy among BC features and has similar performance compared to single-channel features, while the transition from sensor to source space reduces the average accuracy of BC features. Across all BC measures, the network topology is similar in left- vs. right-hand MI tasks, and the most central nodes in BC-based networks partially overlap with the most influential channels in single-channel classification.","2694-0604","979-8-3503-7149-9","10.1109/EMBC53108.2024.10781532","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10781532","Phase Locking Value;Granger Causality;Phase Lag Index;Graph Analysis;Motor Imagery;Brain-Computer Interface;EEG","Accuracy;Network topology;Filtering;Image edge detection;Scalp;Motors;Electroencephalography;Decoding;Topology;Indexes","Brain-Computer Interfaces;Electroencephalography;Humans;Brain;Scalp;Imagination;Signal Processing, Computer-Assisted;Algorithms","","","24","IEEE","17 Dec 2024","","","IEEE","IEEE Conferences"
"Classification of Motor Imagery EEG Signals Using Divergence Based CNN","V. M. Vinod; G. Murugesan","Department of ECE, Kongu Engineering College, Erode, India; Department of ECE, Kongu Engineering College, Erode, India",2024 15th International Conference on Computing Communication and Networking Technologies (ICCCNT),"4 Nov 2024","2024","","","1","6","Motor imagery-based brain-computer interfaces (BCIs) have garnered significant attention in neuro engineering for their potential to enable communication and control in individuals with motor impairments. Electroencephalography (EEG) signals captured during motor imagery tasks offer valuable insights into the intention to execute specific movements. This study introduces a novel approach that utilizes a Divergence-based Convolutional Neural Network (DCNN) for classifying motor imagery EEG signals. The DCNN aims to augment the network’s discriminative power and enhance classification accuracy. The proposed approach incorporates three main components: Daubechies wavelet transform, Common Spatial Patterns (CSP), and CNN model. The Daubechies wavelet transform is employed to extract relevant features from the EEG signals. CSP is utilized to select discriminative features that capture the differences between motor imagery tasks, finally the CNN model is trained to classify the EEG signals into different motor imagery categories. Experimental results demonstrate that the proposed DCNN surpasses baseline CNN models and achieves higher accuracy in classifying motor imagery EEG signals. Furthermore, the DCNN exhibits robustness to variations in EEG signal characteristics with accuracy of $85 \%$ while the existing methods classifies with accuracy of 79%. The findings suggest that the integration of divergence-based regularization within the DCNN architecture holds promise for enhancing the classification performance of motor imagery-based BCIs. The proposed approach has the potential to contribute to the development of more accurate and reliable BCIs, thereby facilitating improved communication and control for individuals with motor disabilities.","2473-7674","979-8-3503-7024-9","10.1109/ICCCNT61001.2024.10724861","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10724861","CNN;EEG signals;DCNN architecture;Brain coding Interface","Wavelet transforms;Accuracy;Image coding;Neural engineering;Motors;Brain modeling;Feature extraction;Electroencephalography;Robustness;Convolutional neural networks","","","","31","IEEE","4 Nov 2024","","","IEEE","IEEE Conferences"
"Artificial and Convolutional Neural Network of EEG-Based Motor imagery classification: A Comparative Study","A. Akrout; A. Echtioui; R. Khemakhem; M. Ghorbel","ATMS Lab, Advanced Technologies for Medicine and Signals, ENIS, Sfax University, Sfax, Tunisia; ATMS Lab, Advanced Technologies for Medicine and Signals, ENIS, Sfax University, Sfax, Tunisia; ATMS Lab, Advanced Technologies for Medicine and Signals, ENIS, Sfax University, Sfax, Tunisia; ATMS Lab, Advanced Technologies for Medicine and Signals, ENIS, Sfax University, Sfax, Tunisia",2020 20th International Conference on Sciences and Techniques of Automatic Control and Computer Engineering (STA),"26 Jan 2021","2020","","","46","50","Electroencephalography (EEG) signal recorded during motor imagery (MI) has been frequently used in noninvasive Brain-Computer Interface (BCI) is a new type of device that allows direct communication between user's brain and machine. This paper proposes a novel solution for extraction and classification of left/right hand, both feet, and tongue movement by exploiting two approaches of deep learning such as artificial neural network ANN and convolutional neural network CNN. A wide range of spatial and frequency domain features are extracted from the EEG signals and to train an ANN and CNN networks to perform the classification tasks. The EEG signals of mental tasks are extracted and classified by these architectures. In addition, the proposed methods are validated by the EEG dataset of the BCI competition IV-2a and we compared them with each other. The results show that the CNN model surpasses the ANN model by an accuracy value of 60.55%.","2573-539X","978-1-7281-8815-7","10.1109/STA50679.2020.9329317","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9329317","BCI;EEG;Motor imagery;Deep learning;Convolution neural network;Artificial neural network","Tongue;Scalp;Feature extraction;Brain modeling;Electroencephalography;Convolutional neural networks;Task analysis","","2","","6","IEEE","26 Jan 2021","","","IEEE","IEEE Conferences"
"Exploring Gender Differences in Motor Imagery EEG for Brain-Computer Interface Applications*","P. Wang; S. Huang; Z. Jamil; V. C. K. Cheung; R. H. M. Chan","State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, China; Department of Electrical Engineering, City University of Hong Kong, Hong Kong, China; Department of Electrical Engineering, City University of Hong Kong, Hong Kong, China; School of Biomedical Sciences, The Chinese University of Hong Kong, Hong Kong, China; State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, China","2023 IEEE EMBS Special Topic Conference on Data Science and Engineering in Healthcare, Medicine and Biology","29 Jan 2024","2023","","","15","16","Brain-computer interface (BCI) technology demonstrated immense potential across diverse fields. However, current research on electroencephalogram (EEG) commonly assumed single model can be universally applied across all gender identities. While a few studies have identified gender differences through supervised classification of resting-state EEG, the majority have largely overlooked the potential impact of gender-specific differences in BCI applications. This study explored the gender-specific differences in motor imagery (MI) within BCIs and the feasibility of gender recognition in unsupervised settings. We utilized public datasets of male and female EEG signals, applied widely used machine learning algorithms for task and gender identification. The results showed that the average MI classification accuracy for female was 0.57% higher than male, despite the dataset containing more male subjects. In addition, gender recognition accuracy from EEG MI data exceeded 97%. These findings have highlighted the importance of considering gender-specific differences in BCI research and application. The results of this study could inform the development of more personalized effective BCIs in healthcare and other fields, ultimately leading to improved outcomes and experiences for users of all genders.","","979-8-3503-8338-6","10.1109/IEEECONF58974.2023.10404986","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10404986","Motor imagery;gender;brain-computer interface (BCI);electroencephalogram (EEG)","Electric potential;Machine learning algorithms;Image recognition;Medical services;Electroencephalography;Brain-computer interfaces;Task analysis","","1","","6","IEEE","29 Jan 2024","","","IEEE","IEEE Conferences"
"Spectral feature extraction from EEG based motor imagery using common spatial patterns","M. Moufassih; O. Tarahi; S. Hamou; S. Agounad; H. Idrissi Azami","Laboratory of Metrology and Information processing, faculty of sciences, Ibn Zohr, Agadir, Morocco; Laboratory of Metrology and Information processing, faculty of sciences, Ibn Zohr, Agadir, Morocco; Laboratory of Metrology and Information processing, faculty of sciences, Ibn Zohr, Agadir, Morocco; Laboratory of Metrology and Information processing, faculty of sciences, Ibn Zohr, Agadir, Morocco; Laboratory of Metrology and Information processing, faculty of sciences, Ibn Zohr, Agadir, Morocco","2022 2nd International Conference on Innovative Research in Applied Science, Engineering and Technology (IRASET)","25 Mar 2022","2022","","","1","6","Noninvasive MI-BCI (Motor imagery Brain computer interface) allows people to communicate and control external devices through EEG signals. Feature extraction is an important bloc to obtain a reliable classification accuracy of motor imagery tasks. Common spatial patterns (CSP) is a frequently used algorithm for EEG feature extraction, but its performance relies on the subject-specific frequency band. This paper shows the powerful effect of CSP in discrimination between two classes of motor imagery (left and right hand). Using projected training data on CSP this study demonstrates that subject-specific frequency bands can easily be determined. The experimental results obtained using two public EEG datasets (BCI competition IV dataset 2a and 2b) demonstrate that the subject-specific frequency bands extracted in offline analysis phase using CSP help improve the classification performance of MI-BCI.","","978-1-6654-2209-3","10.1109/IRASET52964.2022.9738394","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9738394","Brain-computer Interface (BCI);Common spatial patterns (CSP);Electroencephalography (EEG);Motor imagery (MI);Feature extraction","Performance evaluation;Training data;Feature extraction;Electroencephalography;Brain-computer interfaces;Classification algorithms;Reliability","","9","","24","IEEE","25 Mar 2022","","","IEEE","IEEE Conferences"
"Processing of Motor Imagery EEG Signals for Controlling the Opening and the Closing of Artificial Hand","M. A. S. Chowdhury; D. K. Saha","Department of Biomedical Engineering, Khulna University of Engineering & Technology (KUET), Khulna, Bangladesh; Department of Biomedical Engineering, Khulna University of Engineering & Technology (KUET), Khulna, Bangladesh",2019 4th International Conference on Electrical Information and Communication Technology (EICT),"16 Apr 2020","2019","","","1","5","This paper presents the designing and implementation of a brain-computer interface (BCI) system that can control the opening and closing of an artificial hand. The developed system is based on the detection of motor imagery (MI) task from electroencephalogram (EEG) signal through classification and translating it to control the movements of an artificial hand. B-Alert EEG headset is used for the recording of 9 EEG channels data and communicates with a personal computer that runs AcqKnowledge 4.1 for acquiring desired EEG data from the headset. The recorded signals are Cross-correlated (CC) to extract optimal features and support vector machine (SVM) algorithm is used to classify the different MI tasks. The output of the developed CC-SVM system is interfaced with a microcontroller that receives commands and decodes them for controlling the movements of the hand attached to it. The result suggests that patients with severe motor disabilities can be rehabilitated through this system.","","978-1-7281-6040-5","10.1109/EICT48899.2019.9068828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9068828","Brain-Computer Interface (BCI);Electroencephalogram (EEG);Motor Imagery (MI);AcqKnowledge;Microcontroller","Electroencephalography;Feature extraction;Task analysis;Headphones;Support vector machines;Electrodes;Brain-computer interfaces","","2","","11","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Entropy-based EEG time interval selection for improving motor imagery classification","R. Soleymanpour; M. Arvaneh","School of Electrical and Computer Engineering, Universitys of Science and Technology; School of Electrical and Computer Engineering, Universitys of Science and Technology","2016 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","9 Feb 2017","2016","","","004034","004039","Classification of different motor imagery tasks using electroencephalogram (EEG) signals is challenging, since EEG presents individualized temporal and spatial characteristics that are contaminated by noise, artifacts and irrelevant mental activities. In most applications, the EEG time interval on which feature extraction algorithms operate is fixed for all subjects, whereas the start time and the duration of motor imagery-based brain activities can vary from subject to subject. To improve the classification accuracy, this paper proposes a novel entropy-based algorithm to accurately identify the time interval that motor imagery has been performed. The proposed algorithm searches through different time intervals across trials and finds the one with minimum irregularity. The hypothesis behind the proposed algorithm is that when motor imagery is performed, the activities of the neurons in the motor cortex tend to become more synchronized and less irregular. We evaluate our proposed algorithm using a publicly available motor imagery-based BCI dataset. The experimental results show that the proposed algorithm selects the EEG intervals leading to superior BCI performance compared to fixed EEG intervals that are commonly used for all subjects.","","978-1-5090-1897-0","10.1109/SMC.2016.7844864","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7844864","brain-computer Interface;EEG time interval;motor imagery;multi scale entropy","Electroencephalography;Training;Classification algorithms;Testing;Feature extraction","","6","","20","IEEE","9 Feb 2017","","","IEEE","IEEE Conferences"
"Phase Space Reconstruction Based Multi-Task Classification for Motor Imagery EEG","E. Dong; K. Zhou; S. Du","Complex system control theory and application key laboratory School of Electrical Engineering, Tianjin University of Technology, No. 391, Binshui West Road, Xiqing District, Tianjin, China; Complex system control theory and application key laboratory School of Electrical Engineering, Tianjin University of Technology, No. 391, Binshui West Road, Xiqing District, Tianjin, China; Complex system control theory and application key laboratory School of Electrical Engineering, Tianjin University of Technology, No. 391, Binshui West Road, Xiqing District, Tianjin, China",2019 IEEE International Conference on Mechatronics and Automation (ICMA),"29 Aug 2019","2019","","","1260","1264","Electroencephalogram (EEG) is a non-stationary random signal. The commonly used feature extraction methods focus on analyzing the smoothness of EEG signals. This paper proposes a method for extracting motor imagery EEG features in phase space. The phase space reconstruction method in nonlinear time series is applying for reconstructing the EEG sequence into high-dimensional phase space. While retaining the continuity of the original signal, many nonlinear dynamic characteristics in the EEG signal can also be found. This paper analyzes the motor imagery EEG from BCI competition database, reconstructs the original one-dimensional EEG signal into high-dimensional phase space by phase space reconstruction, and the “OVR-OVO” common spatial pattern double-layer filter is used to extract the phase space CSP feature (PSCSP). Finally, the classification result on the support vector machine is obtained by voting method. The final classification results show that the classification accuracy of the PSCSP introduced in this paper is 6.39% higher than that of the competition winner. According to the Kappa coefficient evaluation standard provided by the competition, the Kappa coefficient of this method is well performed. It is 9% higher than the first winner of the competition.","2152-744X","978-1-7281-1699-0","10.1109/ICMA.2019.8816482","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816482","Electroencephalogram;Motor Imagery (MI);Phase Space Reconstruction (PSR);Phase Space Common Spatial Pattern (PSCSP);Machine Pattern Recognition","Electroencephalography;Image reconstruction;Feature extraction;Task analysis;Time series analysis;Training;Image recognition","","5","","21","IEEE","29 Aug 2019","","","IEEE","IEEE Conferences"
